 -0.326 -37.694  30.262  -0.196 -37.891  30.179  -0.426 -38.053  30.805   1.000   1.000
 -0.196 -37.891  30.197  -0.426 -38.053  30.805  -0.052 -38.530  30.874   1.000   1.000
 -0.194 -37.649  30.900   0.014 -37.645  31.003  -0.181 -37.482  31.387   1.000   1.000
 -0.194 -37.649  30.900  -0.181 -37.482  31.387  -0.473 -38.066  31.355   1.000   1.000
 -0.426 -38.053  30.822  -0.052 -38.530  30.874  -0.116 -38.439  31.285   1.000   1.000
 -0.426 -38.053  30.822  -0.473 -38.066  31.355  -0.116 -38.439  31.285   1.000   1.000
 -0.426 -38.053  30.822  -0.473 -38.066  31.355  -0.752 -37.479  31.431   1.000   1.000
 -0.052 -38.530  30.892  -0.116 -38.439  31.285  -0.081 -38.962  31.501   1.000   1.000
 -0.181 -37.482  31.404  -0.473 -38.066  31.355  -0.470 -37.438  31.773   1.000   1.000
 -0.181 -37.482  31.404  -0.470 -37.438  31.773  -0.265 -37.319  31.893   1.000   1.000
 -0.473 -38.066  31.372  -0.116 -38.439  31.285  -0.435 -38.303  31.960   1.000   1.000
 -0.473 -38.066  31.372  -0.470 -37.438  31.773  -0.457 -37.945  31.944   1.000   1.000
 -0.473 -38.066  31.372  -0.457 -37.945  31.944  -0.435 -38.303  31.960   1.000   1.000
 -0.473 -38.066  31.372  -0.752 -37.479  31.431  -0.613 -38.111  32.081   1.000   1.000
 -0.116 -38.439  31.303  -0.435 -38.303  31.960  -0.114 -38.488  31.957   1.000   1.000
 -0.116 -38.439  31.303  -0.081 -38.962  31.501  -0.075 -38.925  31.727   1.000   1.000
 -0.116 -38.439  31.303  -0.114 -38.488  31.957  -0.075 -38.925  31.727   1.000   1.000
 -0.470 -37.438  31.790  -0.265 -37.319  31.893  -0.378 -37.485  32.395   1.000   1.000
 -0.470 -37.438  31.790  -0.457 -37.945  31.944  -0.378 -37.485  32.395   1.000   1.000
 -0.457 -37.945  31.960  -0.435 -38.303  31.960  -0.613 -38.111  32.081   1.000   1.000
 -0.457 -37.945  31.960  -0.378 -37.485  32.395  -0.520 -38.088  32.347   1.000   1.000
 -0.435 -38.303  31.978  -0.114 -38.488  31.957  -0.348 -38.282  32.508   1.000   1.000
 -0.435 -38.303  31.978  -0.520 -38.088  32.347  -0.348 -38.282  32.508   1.000   1.000
 -0.435 -38.303  31.978  -0.520 -38.088  32.347  -0.613 -38.111  32.081   1.000   1.000
