 -0.837 -27.940  22.429  -0.621 -28.085  22.368  -1.006 -28.207  22.832   1.000   1.000
 -0.621 -28.085  22.382  -1.006 -28.207  22.832  -0.387 -28.557  22.883   1.000   1.000
 -0.617 -27.905  22.902  -0.269 -27.901  22.979  -0.592 -27.781  23.263   1.000   1.000
 -0.617 -27.905  22.902  -0.592 -27.781  23.263  -1.084 -28.216  23.239   1.000   1.000
 -1.006 -28.207  22.844  -0.387 -28.557  22.883  -0.493 -28.490  23.188   1.000   1.000
 -1.006 -28.207  22.844  -1.084 -28.216  23.239  -0.493 -28.490  23.188   1.000   1.000
 -1.006 -28.207  22.844  -1.084 -28.216  23.239  -1.545 -27.783  23.296   1.000   1.000
 -0.387 -28.557  22.896  -0.493 -28.490  23.188  -0.438 -28.877  23.348   1.000   1.000
 -0.592 -27.781  23.276  -1.084 -28.216  23.239  -1.074 -27.751  23.549   1.000   1.000
 -0.592 -27.781  23.276  -1.074 -27.751  23.549  -0.731 -27.661  23.638   1.000   1.000
 -1.084 -28.216  23.252  -0.493 -28.490  23.188  -1.024 -28.391  23.688   1.000   1.000
 -1.084 -28.216  23.252  -1.074 -27.751  23.549  -1.057 -28.126  23.676   1.000   1.000
 -1.084 -28.216  23.252  -1.057 -28.126  23.676  -1.024 -28.391  23.688   1.000   1.000
 -1.084 -28.216  23.252  -1.545 -27.783  23.296  -1.318 -28.251  23.778   1.000   1.000
 -0.493 -28.490  23.201  -1.024 -28.391  23.688  -0.489 -28.526  23.686   1.000   1.000
 -0.493 -28.490  23.201  -0.438 -28.877  23.348  -0.428 -28.850  23.515   1.000   1.000
 -0.493 -28.490  23.201  -0.489 -28.526  23.686  -0.428 -28.850  23.515   1.000   1.000
 -1.074 -27.751  23.562  -0.731 -27.661  23.638  -0.922 -27.785  24.011   1.000   1.000
 -1.074 -27.751  23.562  -1.057 -28.126  23.676  -0.922 -27.785  24.011   1.000   1.000
 -1.057 -28.126  23.688  -1.024 -28.391  23.688  -1.318 -28.251  23.778   1.000   1.000
 -1.057 -28.126  23.688  -0.922 -27.785  24.011  -1.163 -28.233  23.975   1.000   1.000
 -1.024 -28.391  23.702  -0.489 -28.526  23.686  -0.877 -28.376  24.094   1.000   1.000
 -1.024 -28.391  23.702  -1.163 -28.233  23.975  -0.877 -28.376  24.094   1.000   1.000
 -1.024 -28.391  23.702  -1.163 -28.233  23.975  -1.318 -28.251  23.778   1.000   1.000
 -0.489 -28.526  23.699  -0.428 -28.850  23.515  -0.434 -28.541  24.083   1.000   1.000
 -0.489 -28.526  23.699  -0.877 -28.376  24.094  -0.434 -28.541  24.083   1.000   1.000
 -0.922 -27.785  24.024  -1.163 -28.233  23.975  -1.037 -27.798  24.470   1.000   1.000
 -1.163 -28.233  23.988  -0.877 -28.376  24.094  -1.411 -28.143  24.472   1.000   1.000
 -1.163 -28.233  23.988  -1.318 -28.251  23.778  -1.411 -28.143  24.472   1.000   1.000
 -0.877 -28.376  24.106  -0.434 -28.541  24.083  -0.526 -28.599  24.321   1.000   1.000
 -0.877 -28.376  24.106  -0.526 -28.599  24.321  -0.807 -28.359  24.415   1.000   1.000
 -0.877 -28.376  24.106  -0.807 -28.359  24.415  -1.411 -28.143  24.472   1.000   1.000
 -0.526 -28.599  24.334  -0.807 -28.359  24.415  -0.518 -28.391  24.767   1.000   1.000
 -0.807 -28.359  24.427  -1.037 -27.798  24.470  -0.706 -27.902  24.494   1.000   1.000
 -0.807 -28.359  24.427  -1.037 -27.798  24.470  -1.411 -28.143  24.472   1.000   1.000
 -0.807 -28.359  24.427  -0.706 -27.902  24.494  -0.518 -28.391  24.767   1.000   1.000
 -1.037 -27.798  24.484  -0.706 -27.902  24.494  -0.722 -27.881  24.831   1.000   1.000
 -1.037 -27.798  24.484  -0.722 -27.881  24.831  -1.172 -27.718  24.812   1.000   1.000
 -1.037 -27.798  24.484  -1.172 -27.718  24.812  -1.411 -28.143  24.472   1.000   1.000
 -0.706 -27.902  24.508  -0.518 -28.391  24.767  -0.722 -27.881  24.831   1.000   1.000
 -0.518 -28.391  24.780  -0.722 -27.881  24.831  -0.720 -27.836  25.196   1.000   1.000
 -0.518 -28.391  24.780  -0.995 -27.999  24.863  -1.027 -28.356  25.262   1.000   1.000
 -0.518 -28.391  24.780  -0.720 -27.836  25.196  -0.401 -28.495  25.216   1.000   1.000
 -0.722 -27.881  24.845  -1.172 -27.718  24.812  -0.997 -27.652  25.128   1.000   1.000
 -0.722 -27.881  24.845  -0.997 -27.652  25.128  -0.720 -27.836  25.196   1.000   1.000
 -1.172 -27.718  24.825  -0.995 -27.999  24.863  -1.388 -28.132  24.917   1.000   1.000
 -1.172 -27.718  24.825  -1.083 -27.400  25.035  -0.997 -27.652  25.128   1.000   1.000
 -1.172 -27.718  24.825  -1.411 -28.143  24.472  -1.388 -28.132  24.917   1.000   1.000
 -0.995 -27.999  24.876  -1.027 -28.356  25.262  -1.388 -28.132  24.917   1.000   1.000
 -1.083 -27.400  25.048  -0.997 -27.652  25.128  -1.125 -27.436  25.651   1.000   1.000
 -1.083 -27.400  25.048  -1.339 -28.134  25.181  -1.388 -28.132  24.917   1.000   1.000
 -0.997 -27.652  25.141  -0.720 -27.836  25.196  -1.001 -27.663  25.621   1.000   1.000
 -0.997 -27.652  25.141  -1.001 -27.663  25.621  -1.125 -27.436  25.651   1.000   1.000
 -0.720 -27.836  25.209  -0.401 -28.495  25.216  -0.077 -28.290  25.539   1.000   1.000
 -0.720 -27.836  25.209  -0.662 -27.800  25.570  -1.001 -27.663  25.621   1.000   1.000
 -0.720 -27.836  25.209  -0.662 -27.800  25.570  -0.077 -28.290  25.539   1.000   1.000
