 -4.422 -43.307  40.877  -4.252 -42.992  40.783  -4.264 -42.847  41.453   1.000   1.000
 -4.422 -43.307  40.877  -4.264 -42.847  41.453  -4.412 -43.848  41.772   1.000   1.000
 -4.264 -42.847  41.531  -4.412 -43.848  41.772  -4.387 -43.560  42.194   1.000   1.000
 -4.264 -42.847  41.531  -4.387 -43.560  42.194  -4.107 -42.734  42.453   1.000   1.000
 -4.264 -42.847  41.531  -4.444 -42.235  42.166  -4.107 -42.734  42.453   1.000   1.000
 -4.387 -43.560  42.272  -4.417 -43.164  42.662  -4.159 -42.698  43.345   1.000   1.000
 -4.107 -42.734  42.532  -4.417 -43.164  42.662  -4.159 -42.698  43.345   1.000   1.000
 -4.107 -42.734  42.532  -4.219 -42.305  42.920  -4.087 -41.889  42.932   1.000   1.000
 -4.107 -42.734  42.532  -4.219 -42.305  42.920  -4.159 -42.698  43.345   1.000   1.000
 -4.107 -42.734  42.532  -4.087 -41.889  42.932  -3.147 -42.300  43.745   1.000   1.000
 -4.219 -42.305  42.998  -4.087 -41.889  42.932  -4.359 -42.025  43.577   1.000   1.000
 -4.219 -42.305  42.998  -4.159 -42.698  43.345  -4.359 -42.025  43.577   1.000   1.000
 -4.087 -41.889  43.010  -4.085 -41.823  43.587  -3.182 -42.131  43.816   1.000   1.000
 -4.087 -41.889  43.010  -4.085 -41.823  43.587  -4.262 -41.589  43.159   1.000   1.000
 -4.087 -41.889  43.010  -3.147 -42.300  43.745  -3.182 -42.131  43.816   1.000   1.000
 -4.159 -42.698  43.423  -4.495 -42.719  43.462  -4.359 -42.025  43.577   1.000   1.000
 -4.159 -42.698  43.423  -4.495 -42.719  43.462  -4.647 -43.189  43.522   1.000   1.000
 -4.159 -42.698  43.423  -3.147 -42.300  43.745  -4.257 -42.040  44.529   1.000   1.000
 -4.159 -42.698  43.423  -4.257 -42.040  44.529  -4.696 -42.573  44.031   1.000   1.000
 -4.495 -42.719  43.541  -4.359 -42.025  43.577  -4.696 -42.573  44.031   1.000   1.000
 -4.495 -42.719  43.541  -4.696 -42.573  44.031  -4.647 -43.189  43.522   1.000   1.000
 -4.359 -42.025  43.655  -4.085 -41.823  43.587  -4.061 -41.679  44.184   1.000   1.000
 -4.359 -42.025  43.655  -4.085 -41.823  43.587  -4.262 -41.589  43.159   1.000   1.000
 -4.359 -42.025  43.655  -4.415 -41.633  44.193  -4.262 -41.589  43.159   1.000   1.000
 -4.359 -42.025  43.655  -4.415 -41.633  44.193  -4.696 -42.573  44.031   1.000   1.000
 -4.085 -41.823  43.665  -3.182 -42.131  43.816  -4.061 -41.679  44.184   1.000   1.000
 -3.147 -42.300  43.823  -3.182 -42.131  43.816  -2.868 -42.037  44.595   1.000   1.000
 -3.147 -42.300  43.823  -2.868 -42.037  44.595  -2.665 -42.367  44.580   1.000   1.000
 -3.182 -42.131  43.894  -4.061 -41.679  44.184  -3.034 -41.522  44.537   1.000   1.000
 -3.182 -42.131  43.894  -2.868 -42.037  44.595  -3.034 -41.522  44.537   1.000   1.000
 -4.061 -41.679  44.263  -4.415 -41.633  44.193  -4.257 -42.040  44.529   1.000   1.000
 -4.061 -41.679  44.263  -4.415 -41.633  44.193  -4.191 -41.323  44.324   1.000   1.000
 -4.061 -41.679  44.263  -4.257 -42.040  44.529  -4.063 -41.757  45.033   1.000   1.000
 -4.061 -41.679  44.263  -4.191 -41.323  44.324  -3.104 -40.935  44.179   1.000   1.000
 -4.061 -41.679  44.263  -4.063 -41.757  45.033  -3.034 -41.522  44.537   1.000   1.000
 -4.415 -41.633  44.271  -4.257 -42.040  44.529  -4.712 -42.420  44.787   1.000   1.000
 -4.415 -41.633  44.271  -4.191 -41.323  44.324  -4.345 -40.958  44.538   1.000   1.000
 -4.415 -41.633  44.271  -4.345 -40.958  44.538  -4.262 -41.589  43.159   1.000   1.000
 -4.415 -41.633  44.271  -4.696 -42.573  44.031  -4.712 -42.420  44.787   1.000   1.000
 -4.257 -42.040  44.608  -4.063 -41.757  45.033  -4.712 -42.420  44.787   1.000   1.000
 -4.191 -41.323  44.402  -4.345 -40.958  44.538  -3.104 -40.935  44.179   1.000   1.000
 -4.345 -40.958  44.616  -3.968 -40.611  45.295  -3.104 -40.935  44.179   1.000   1.000
 -4.063 -41.757  45.111  -3.034 -41.522  44.537  -3.329 -41.347  45.412   1.000   1.000
 -4.063 -41.757  45.111  -3.329 -41.347  45.412  -3.953 -41.386  45.646   1.000   1.000
