  0.328 -49.617  19.829   0.760 -49.258  20.155   0.355 -49.511  20.362   1.000   1.000
  0.760 -49.258  20.155   0.355 -49.511  20.657   0.884 -49.092  20.631   1.000   1.000
  0.760 -49.258  20.155   0.884 -49.092  20.925   1.647 -48.936  20.119   1.000   1.000
  0.760 -49.258  20.155   1.337 -48.842  19.883   1.647 -48.936  20.119   1.000   1.000
  0.355 -49.511  20.657   0.884 -49.092  20.925   0.063 -49.515  21.030   1.000   1.000
  0.884 -49.092  20.925   0.063 -49.515  21.326   0.080 -49.267  21.594   1.000   1.000
  0.884 -49.092  20.925   1.647 -48.936  20.415   1.752 -48.821  20.972   1.000   1.000
  0.884 -49.092  20.925   1.263 -48.485  21.084   0.988 -48.538  21.344   1.000   1.000
  0.884 -49.092  20.925   1.263 -48.485  21.084   1.752 -48.821  20.972   1.000   1.000
  0.884 -49.092  20.925   0.080 -49.267  21.890   0.988 -48.538  21.344   1.000   1.000
  1.647 -48.936  20.415   1.752 -48.821  21.267   2.124 -48.325  21.121   1.000   1.000
  1.263 -48.485  21.084   0.988 -48.538  21.640   1.219 -48.091  20.833   1.000   1.000
  1.263 -48.485  21.084   1.219 -48.091  21.129   1.679 -48.203  21.276   1.000   1.000
  1.263 -48.485  21.084   1.752 -48.821  21.267   1.679 -48.203  21.276   1.000   1.000
  0.080 -49.267  21.890   0.988 -48.538  21.640   1.086 -48.572  22.061   1.000   1.000
  0.080 -49.267  21.890   0.007 -49.060  22.296  -0.249 -49.330  22.216   1.000   1.000
  0.080 -49.267  21.890   0.007 -49.060  22.296   1.086 -48.572  22.061   1.000   1.000
  0.988 -48.538  21.640   1.219 -48.091  21.129   0.779 -47.960  21.109   1.000   1.000
  0.988 -48.538  21.640   0.779 -47.960  21.404   1.244 -48.004  21.635   1.000   1.000
  0.988 -48.538  21.640   0.785 -47.721  21.723   0.648 -48.205  22.088   1.000   1.000
  0.988 -48.538  21.640   1.244 -48.004  21.931   1.086 -48.572  22.061   1.000   1.000
  1.219 -48.091  21.129   0.779 -47.960  21.404   1.026 -47.669  20.956   1.000   1.000
  1.219 -48.091  21.129   1.679 -48.203  21.572   1.406 -47.542  21.571   1.000   1.000
  1.219 -48.091  21.129   1.406 -47.542  21.865   1.026 -47.669  20.956   1.000   1.000
  0.779 -47.960  21.404   0.785 -47.721  21.723   1.244 -48.004  21.635   1.000   1.000
  0.779 -47.960  21.404   0.785 -47.721  21.723   1.026 -47.669  20.956   1.000   1.000
  1.752 -48.821  21.267   1.679 -48.203  21.572   2.124 -48.325  21.121   1.000   1.000
  0.007 -49.060  22.296  -0.249 -49.330  22.511  -0.056 -48.970  22.419   1.000   1.000
  0.007 -49.060  22.296   1.086 -48.572  22.357   1.051 -48.510  22.553   1.000   1.000
  0.007 -49.060  22.296  -0.056 -48.970  22.715   1.051 -48.510  22.553   1.000   1.000
  0.785 -47.721  21.723   1.244 -48.004  21.931   0.964 -47.650  21.988   1.000   1.000
  0.785 -47.721  21.723   0.648 -48.205  22.384   0.964 -47.650  21.988   1.000   1.000
  0.785 -47.721  21.723   1.406 -47.542  21.865   1.026 -47.669  20.956   1.000   1.000
  1.679 -48.203  21.572   2.124 -48.325  21.417   2.116 -48.140  21.798   1.000   1.000
  1.679 -48.203  21.572   1.406 -47.542  21.865   1.587 -48.085  21.921   1.000   1.000
  1.679 -48.203  21.572   1.587 -48.085  22.217   2.116 -48.140  21.798   1.000   1.000
 -0.249 -49.330  22.511  -0.056 -48.970  22.715  -0.274 -48.874  22.890   1.000   1.000
  1.244 -48.004  21.931   1.086 -48.572  22.357   1.587 -48.085  21.921   1.000   1.000
  1.244 -48.004  21.931   1.406 -47.542  21.865   1.587 -48.085  21.921   1.000   1.000
  1.244 -48.004  21.931   0.964 -47.650  22.284   1.420 -47.454  22.009   1.000   1.000
  1.086 -48.572  22.357   1.587 -48.085  22.217   1.650 -48.285  22.392   1.000   1.000
  1.086 -48.572  22.357   1.051 -48.510  22.849   1.650 -48.285  22.392   1.000   1.000
  0.648 -48.205  22.384   0.964 -47.650  22.284   0.930 -47.466  22.618   1.000   1.000
  0.648 -48.205  22.384   1.051 -48.510  22.849   0.901 -48.083  22.844   1.000   1.000
  0.648 -48.205  22.384   0.901 -48.083  23.140   0.930 -47.466  22.618   1.000   1.000
 -0.056 -48.970  22.715   1.051 -48.510  22.849   0.900 -48.564  23.156   1.000   1.000
 -0.056 -48.970  22.715  -0.274 -48.874  23.186   0.711 -48.570  23.485   1.000   1.000
 -0.056 -48.970  22.715   0.900 -48.564  23.452   0.711 -48.570  23.485   1.000   1.000
  1.587 -48.085  22.217   2.116 -48.140  22.094   1.650 -48.285  22.392   1.000   1.000
  1.587 -48.085  22.217   1.420 -47.454  22.305   1.655 -47.605  22.282   1.000   1.000
  1.587 -48.085  22.217   1.655 -47.605  22.576   2.262 -47.861  22.048   1.000   1.000
  0.964 -47.650  22.284   1.420 -47.454  22.305   0.930 -47.466  22.618   1.000   1.000
  1.051 -48.510  22.849   1.650 -48.285  22.688   1.538 -48.324  22.860   1.000   1.000
  1.051 -48.510  22.849   0.900 -48.564  23.452   1.538 -48.324  22.860   1.000   1.000
  2.116 -48.140  22.094   2.262 -47.861  22.344   1.650 -48.285  22.392   1.000   1.000
 -0.274 -48.874  23.186  -0.703 -48.890  23.756  -0.601 -48.681  23.826   1.000   1.000
 -0.274 -48.874  23.186  -0.601 -48.681  24.121   0.711 -48.570  23.485   1.000   1.000
  1.420 -47.454  22.305   1.655 -47.605  22.576   1.305 -46.905  22.631   1.000   1.000
  1.420 -47.454  22.305   0.930 -47.466  22.914   1.305 -46.905  22.631   1.000   1.000
  0.901 -48.083  23.140   0.930 -47.466  22.914   0.719 -47.571  23.405   1.000   1.000
  0.901 -48.083  23.140   0.707 -48.046  23.748   0.719 -47.571  23.405   1.000   1.000
  0.901 -48.083  23.140   0.707 -48.046  23.748   0.900 -48.564  23.156   1.000   1.000
  1.655 -47.605  22.576   1.382 -47.354  23.135   1.539 -47.736  23.085   1.000   1.000
  1.655 -47.605  22.576   1.382 -47.354  23.135   1.305 -46.905  22.631   1.000   1.000
  1.655 -47.605  22.576   1.539 -47.736  23.380   1.538 -48.324  22.860   1.000   1.000
  0.930 -47.466  22.914   0.719 -47.571  23.700   0.779 -47.096  22.756   1.000   1.000
  0.930 -47.466  22.914   1.305 -46.905  22.927   0.779 -47.096  22.756   1.000   1.000
  2.262 -47.861  22.344   2.381 -47.702  22.806   1.650 -48.285  22.392   1.000   1.000
  1.382 -47.354  23.135   1.539 -47.736  23.380   1.238 -47.319  23.738   1.000   1.000
  1.382 -47.354  23.135   1.305 -46.905  22.927   1.188 -46.784  23.203   1.000   1.000
  1.382 -47.354  23.135   1.188 -46.784  23.499   1.238 -47.319  23.738   1.000   1.000
  0.707 -48.046  23.748   0.719 -47.571  23.700   0.609 -48.140  23.793   1.000   1.000
  1.539 -47.736  23.380   1.238 -47.319  24.034   1.236 -47.611  24.059   1.000   1.000
  1.539 -47.736  23.380   1.236 -47.611  24.354   1.538 -48.324  22.860   1.000   1.000
  2.381 -47.702  22.806   2.479 -47.217  23.464   2.403 -47.422  23.398   1.000   1.000
  2.381 -47.702  22.806   2.403 -47.422  23.694   1.538 -48.324  22.860   1.000   1.000
  2.381 -47.702  22.806   1.650 -48.285  22.688   1.538 -48.324  22.860   1.000   1.000
  0.719 -47.571  23.700   0.609 -48.140  24.089   0.438 -47.601  24.073   1.000   1.000
  0.719 -47.571  23.700   0.438 -47.601  24.369   0.426 -46.999  23.818   1.000   1.000
  0.719 -47.571  23.700   0.779 -47.096  23.052   0.756 -46.932  23.201   1.000   1.000
  0.719 -47.571  23.700   0.756 -46.932  23.496   0.455 -46.829  23.382   1.000   1.000
  0.719 -47.571  23.700   0.426 -46.999  24.114   0.455 -46.829  23.382   1.000   1.000
  0.609 -48.140  24.089   0.460 -48.156  24.663   0.711 -48.570  23.485   1.000   1.000
  0.609 -48.140  24.089   0.460 -48.156  24.663   1.236 -47.611  24.059   1.000   1.000
  0.609 -48.140  24.089   0.711 -48.570  23.780   1.236 -47.611  24.059   1.000   1.000
 -0.601 -48.681  24.121  -0.499 -48.416  24.672   0.460 -48.156  24.367   1.000   1.000
 -0.601 -48.681  24.121   0.460 -48.156  24.663   0.711 -48.570  23.485   1.000   1.000
  2.479 -47.217  23.464   2.403 -47.422  23.694   2.446 -47.027  24.071   1.000   1.000
  1.305 -46.905  22.927   1.188 -46.784  23.499   0.779 -47.096  22.756   1.000   1.000
  1.188 -46.784  23.499   0.779 -47.096  23.052   0.756 -46.932  23.201   1.000   1.000
  1.188 -46.784  23.499   0.756 -46.932  23.496   0.812 -46.530  23.379   1.000   1.000
  1.188 -46.784  23.499   1.238 -47.319  24.034   1.017 -46.937  24.061   1.000   1.000
  1.188 -46.784  23.499   1.017 -46.937  24.355   0.871 -46.373  23.880   1.000   1.000
  1.188 -46.784  23.499   0.871 -46.373  24.176   0.812 -46.530  23.379   1.000   1.000
 -0.499 -48.416  24.672   0.460 -48.156  24.663   0.222 -48.105  24.819   1.000   1.000
 -0.499 -48.416  24.672   0.222 -48.105  25.115   0.097 -47.817  24.981   1.000   1.000
 -0.499 -48.416  24.672   0.097 -47.817  25.277  -0.598 -48.089  25.553   1.000   1.000
  0.438 -47.601  24.369   0.426 -46.999  24.114   0.385 -46.795  24.579   1.000   1.000
  0.438 -47.601  24.369   0.358 -47.581  25.281   0.385 -46.795  24.579   1.000   1.000
  0.460 -48.156  24.663   0.222 -48.105  25.115   0.358 -47.581  24.985   1.000   1.000
  0.460 -48.156  24.663   1.236 -47.611  24.354   0.358 -47.581  24.985   1.000   1.000
  0.756 -46.932  23.496   0.812 -46.530  23.675   0.455 -46.829  23.382   1.000   1.000
  0.222 -48.105  25.115   0.097 -47.817  25.277   0.358 -47.581  24.985   1.000   1.000
  1.238 -47.319  24.034   1.236 -47.611  24.354   1.017 -46.937  24.061   1.000   1.000
  0.426 -46.999  24.114   0.761 -46.810  24.360   0.385 -46.795  24.579   1.000   1.000
  0.426 -46.999  24.114   0.761 -46.810  24.360   0.455 -46.829  23.382   1.000   1.000
  0.900 -48.564  23.452   0.711 -48.570  23.780   1.236 -47.611  24.059   1.000   1.000
  0.900 -48.564  23.452   1.236 -47.611  24.354   1.538 -48.324  22.860   1.000   1.000
  1.236 -47.611  24.354   0.358 -47.581  25.281   0.649 -46.787  24.870   1.000   1.000
  1.236 -47.611  24.354   1.017 -46.937  24.355   0.649 -46.787  24.870   1.000   1.000
  0.097 -47.817  25.277   0.358 -47.581  25.281   0.265 -47.508  25.850   1.000   1.000
  0.097 -47.817  25.277   0.385 -46.795  24.875  -0.178 -46.503  25.235   1.000   1.000
  0.097 -47.817  25.277  -0.598 -48.089  25.849  -0.113 -47.578  25.832   1.000   1.000
  0.097 -47.817  25.277  -0.113 -47.578  26.128   0.265 -47.508  25.850   1.000   1.000
  0.358 -47.581  25.281   0.385 -46.795  24.875   0.333 -47.059  24.988   1.000   1.000
  0.358 -47.581  25.281   0.333 -47.059  25.284   0.265 -47.508  25.850   1.000   1.000
  0.761 -46.810  24.360   1.017 -46.937  24.355   0.776 -46.424  24.590   1.000   1.000
  0.761 -46.810  24.360   1.017 -46.937  24.355   0.871 -46.373  23.880   1.000   1.000
  0.761 -46.810  24.360   0.776 -46.424  24.886   0.871 -46.373  23.880   1.000   1.000
  0.761 -46.810  24.360   0.812 -46.530  23.675   0.455 -46.829  23.382   1.000   1.000
  1.017 -46.937  24.355   0.776 -46.424  24.886   0.649 -46.787  24.870   1.000   1.000
  0.385 -46.795  24.875   0.776 -46.424  24.886   0.649 -46.787  24.870   1.000   1.000
  0.385 -46.795  24.875   0.776 -46.424  24.886  -0.178 -46.503  25.235   1.000   1.000
  0.385 -46.795  24.875   0.333 -47.059  25.284   0.649 -46.787  24.870   1.000   1.000
  0.776 -46.424  24.886   0.871 -46.373  24.176   0.974 -45.656  25.139   1.000   1.000
  0.776 -46.424  24.886  -0.178 -46.503  25.531   0.519 -46.504  25.557   1.000   1.000
  0.776 -46.424  24.886   0.974 -45.656  25.435   0.519 -46.504  25.557   1.000   1.000
 -0.598 -48.089  25.849  -0.680 -47.846  26.343  -0.113 -47.578  25.832   1.000   1.000
