  6.491  26.278  59.593   6.552  26.144  60.627   6.489  25.610  60.262   1.000   1.000
  7.911  31.501  61.107   7.966  32.062  60.924   8.337  32.053  61.718   1.000   1.000
  7.911  31.501  61.107   7.884  31.173  61.382   8.337  32.053  61.718   1.000   1.000
  6.948  28.438  61.082   6.806  27.691  61.365   6.976  28.452  62.046   1.000   1.000
  7.966  32.062  61.012   8.337  32.053  61.718   8.669  32.785  61.677   1.000   1.000
  7.966  32.062  61.012   8.669  32.785  61.677   7.980  32.968  61.464   1.000   1.000
  7.966  32.062  61.012   7.718  32.735  61.288   7.980  32.968  61.464   1.000   1.000
  7.966  32.062  61.012   7.718  32.735  61.288   7.268  31.850  60.881   1.000   1.000
  7.566  30.146  61.461   7.884  31.173  61.382   7.728  30.634  62.043   1.000   1.000
  7.566  30.146  61.461   7.728  30.634  62.043   7.631  30.157  62.422   1.000   1.000
  7.566  30.146  61.461   7.382  29.650  62.023   7.631  30.157  62.422   1.000   1.000
  7.884  31.173  61.470   8.337  32.053  61.718   8.360  31.611  62.492   1.000   1.000
  7.884  31.173  61.470   7.728  30.634  62.043   8.026  31.217  62.502   1.000   1.000
  7.884  31.173  61.470   8.026  31.217  62.502   8.360  31.611  62.492   1.000   1.000
  6.316  25.707  59.430   6.434  25.225  59.577   6.489  25.610  60.262   1.000   1.000
  6.316  25.707  59.430   6.434  25.225  59.577   6.318  24.337  58.886   1.000   1.000
  6.514  26.924  60.720   6.806  27.691  61.365   6.554  26.949  61.315   1.000   1.000
  6.514  26.924  60.720   6.552  26.144  60.627   6.554  26.949  61.315   1.000   1.000
  5.981  25.997  59.758   6.038  26.201  60.338   5.721  25.747  59.514   1.000   1.000
  6.806  27.691  61.452   6.554  26.949  61.315   6.647  27.144  62.066   1.000   1.000
  6.806  27.691  61.452   6.187  27.339  61.340   6.740  27.741  62.104   1.000   1.000
  6.806  27.691  61.452   6.647  27.144  62.066   6.740  27.741  62.104   1.000   1.000
  6.183  27.114  60.827   6.038  26.201  60.338   5.721  25.747  59.514   1.000   1.000
  6.183  27.114  60.827   6.038  26.201  60.338   6.078  26.491  61.025   1.000   1.000
  6.183  27.114  60.827   6.406  29.062  60.394   6.115  27.739  61.729   1.000   1.000
  6.183  27.114  60.827   6.187  27.339  61.340   6.078  26.491  61.025   1.000   1.000
  6.183  27.114  60.827   6.187  27.339  61.340   6.115  27.739  61.729   1.000   1.000
  8.337  32.053  61.804   8.669  32.785  61.677   8.665  32.681  62.599   1.000   1.000
  8.337  32.053  61.804   8.360  31.611  62.492   8.557  32.036  62.785   1.000   1.000
  8.337  32.053  61.804   8.665  32.681  62.599   8.557  32.036  62.785   1.000   1.000
  6.434  25.225  59.665   6.489  25.610  60.262   6.324  24.582  60.620   1.000   1.000
  6.434  25.225  59.665   6.318  24.337  58.886   6.398  24.215  59.672   1.000   1.000
  6.434  25.225  59.665   6.398  24.215  59.672   6.324  24.582  60.620   1.000   1.000
  7.728  30.634  62.130   7.631  30.157  62.422   7.877  30.632  62.585   1.000   1.000
  7.728  30.634  62.130   7.877  30.632  62.585   8.026  31.217  62.502   1.000   1.000
  7.382  29.650  62.110   6.709  29.383  61.716   7.253  29.197  62.482   1.000   1.000
  7.382  29.650  62.110   7.631  30.157  62.422   7.253  29.197  62.482   1.000   1.000
  6.552  26.144  60.714   6.489  25.610  60.262   6.385  25.704  61.435   1.000   1.000
  6.552  26.144  60.714   6.554  26.949  61.315   6.509  26.135  61.317   1.000   1.000
  6.552  26.144  60.714   6.509  26.135  61.317   6.385  25.704  61.435   1.000   1.000
  6.709  29.383  61.802   6.405  28.254  61.667   6.976  28.452  62.046   1.000   1.000
  6.709  29.383  61.802   6.405  28.254  61.667   6.406  29.062  60.394   1.000   1.000
  6.709  29.383  61.802   6.976  28.452  62.046   7.253  29.197  62.482   1.000   1.000
  6.709  29.383  61.802   6.879  30.018  60.330   6.406  29.062  60.394   1.000   1.000
  6.489  25.610  60.350   6.385  25.704  61.435   6.311  25.010  61.098   1.000   1.000
  6.489  25.610  60.350   6.311  25.010  61.098   6.324  24.582  60.620   1.000   1.000
  8.669  32.785  61.764   7.980  32.968  61.464   8.050  33.295  61.811   1.000   1.000
  8.669  32.785  61.764   8.050  33.295  61.811   8.904  33.446  61.657   1.000   1.000
  8.669  32.785  61.764   8.904  33.446  61.657   9.051  32.881  62.415   1.000   1.000
  8.669  32.785  61.764   8.665  32.681  62.599   9.051  32.881  62.415   1.000   1.000
  6.554  26.949  61.403   6.647  27.144  62.066   6.411  26.147  62.052   1.000   1.000
  6.554  26.949  61.403   6.509  26.135  61.317   6.411  26.147  62.052   1.000   1.000
  6.405  28.254  61.754   6.976  28.452  62.046   6.740  27.741  62.104   1.000   1.000
  6.405  28.254  61.754   6.406  29.062  60.394   6.115  27.739  61.729   1.000   1.000
  6.405  28.254  61.754   6.115  27.739  61.729   6.740  27.741  62.104   1.000   1.000
  6.976  28.452  62.133   7.253  29.197  62.482   6.945  28.482  62.669   1.000   1.000
  6.976  28.452  62.133   6.740  27.741  62.104   6.945  28.482  62.669   1.000   1.000
  7.141  30.316  59.191   6.879  30.018  60.330   6.406  29.062  60.394   1.000   1.000
  7.631  30.157  62.510   7.253  29.197  62.482   7.369  29.818  63.215   1.000   1.000
  7.631  30.157  62.510   7.369  29.818  63.215   7.877  30.632  62.585   1.000   1.000
  6.187  27.339  61.428   6.078  26.491  61.025   5.853  26.270  62.521   1.000   1.000
  6.187  27.339  61.428   6.115  27.739  61.729   6.740  27.741  62.104   1.000   1.000
  7.253  29.197  62.569   6.945  28.482  62.669   6.803  29.118  63.265   1.000   1.000
  7.253  29.197  62.569   7.369  29.818  63.215   6.803  29.118  63.265   1.000   1.000
  6.078  26.491  61.113   6.411  26.147  62.052   5.853  26.270  62.521   1.000   1.000
  6.647  27.144  62.154   6.458  26.885  62.494   6.740  27.741  62.104   1.000   1.000
  6.647  27.144  62.154   6.458  26.885  62.494   6.411  26.147  62.052   1.000   1.000
  6.458  26.885  62.581   6.740  27.741  62.104   6.501  27.682  63.033   1.000   1.000
  6.458  26.885  62.581   6.501  27.682  63.033   6.081  27.604  62.960   1.000   1.000
  6.458  26.885  62.581   6.188  26.062  62.658   6.411  26.147  62.052   1.000   1.000
  6.458  26.885  62.581   6.188  26.062  62.658   5.853  26.270  62.521   1.000   1.000
  6.458  26.885  62.581   5.853  26.270  62.521   5.646  26.850  62.782   1.000   1.000
  6.458  26.885  62.581   5.646  26.850  62.782   6.081  27.604  62.960   1.000   1.000
  6.740  27.741  62.192   6.945  28.482  62.669   6.501  27.682  63.033   1.000   1.000
  6.945  28.482  62.756   6.501  27.682  63.033   6.493  28.280  63.183   1.000   1.000
  6.945  28.482  62.756   6.803  29.118  63.265   6.493  28.280  63.183   1.000   1.000
  8.050  33.295  61.899   8.904  33.446  61.657   9.299  34.407  61.514   1.000   1.000
  7.369  29.818  63.303   7.877  30.632  62.585   7.486  30.680  63.583   1.000   1.000
  7.369  29.818  63.303   6.803  29.118  63.265   6.563  29.787  63.310   1.000   1.000
  7.369  29.818  63.303   6.563  29.787  63.310   6.992  30.283  63.564   1.000   1.000
  7.369  29.818  63.303   7.486  30.680  63.583   6.992  30.283  63.564   1.000   1.000
  7.877  30.632  62.673   8.026  31.217  62.502   8.052  31.379  63.296   1.000   1.000
  7.877  30.632  62.673   7.486  30.680  63.583   8.052  31.379  63.296   1.000   1.000
  6.509  26.135  61.404   6.411  26.147  62.052   6.385  25.704  61.435   1.000   1.000
  6.501  27.682  63.119   6.493  28.280  63.183   6.081  27.604  62.960   1.000   1.000
  6.803  29.118  63.353   6.493  28.280  63.183   6.248  28.859  63.246   1.000   1.000
  6.803  29.118  63.353   6.563  29.787  63.310   6.248  28.859  63.246   1.000   1.000
  6.493  28.280  63.271   6.081  27.604  62.960   5.881  28.212  63.147   1.000   1.000
  6.493  28.280  63.271   5.881  28.212  63.147   6.248  28.859  63.246   1.000   1.000
  8.026  31.217  62.590   8.360  31.611  62.492   8.052  31.379  63.296   1.000   1.000
  6.563  29.787  63.398   6.248  28.859  63.246   6.148  29.746  63.803   1.000   1.000
  6.563  29.787  63.398   6.992  30.283  63.564   6.317  30.378  63.880   1.000   1.000
  6.563  29.787  63.398   6.148  29.746  63.803   6.317  30.378  63.880   1.000   1.000
  6.318  24.337  58.973   6.398  24.215  59.672   6.351  23.663  59.191   1.000   1.000
  6.318  24.337  58.973   6.351  23.663  59.191   6.263  22.825  58.685   1.000   1.000
  6.188  26.062  62.746   6.411  26.147  62.052   6.090  25.703  62.253   1.000   1.000
  6.188  26.062  62.746   6.090  25.703  62.253   5.853  26.270  62.521   1.000   1.000
  7.486  30.680  63.670   8.052  31.379  63.296   7.830  31.666  63.735   1.000   1.000
  7.486  30.680  63.670   7.830  31.666  63.735   7.324  31.194  63.826   1.000   1.000
  7.486  30.680  63.670   7.324  31.194  63.826   6.992  30.283  63.564   1.000   1.000
  6.398  24.215  59.759   6.351  23.663  59.191   6.265  23.649  60.276   1.000   1.000
  6.398  24.215  59.759   6.324  24.582  60.620   6.353  24.075  60.319   1.000   1.000
  6.398  24.215  59.759   6.353  24.075  60.319   6.265  23.649  60.276   1.000   1.000
  6.411  26.147  62.139   6.385  25.704  61.435   6.090  25.703  62.253   1.000   1.000
  6.351  23.663  59.278   6.263  22.825  58.685   6.308  22.742  59.447   1.000   1.000
  6.351  23.663  59.278   6.265  23.649  60.276   6.208  22.723  59.746   1.000   1.000
  6.351  23.663  59.278   6.208  22.723  59.746   6.308  22.742  59.447   1.000   1.000
  8.904  33.446  61.744   9.299  34.407  61.514   9.358  34.202  62.314   1.000   1.000
  8.904  33.446  61.744   9.049  33.512  62.470   9.358  34.202  62.314   1.000   1.000
  8.904  33.446  61.744   9.049  33.512  62.470   9.051  32.881  62.415   1.000   1.000
  9.299  34.407  61.601   9.358  34.202  62.314   9.708  34.830  61.598   1.000   1.000
  6.263  22.825  58.772   6.321  22.471  58.934   6.289  22.163  58.657   1.000   1.000
  6.263  22.825  58.772   6.321  22.471  58.934   6.308  22.742  59.447   1.000   1.000
  6.385  25.704  61.522   6.090  25.703  62.253   6.148  25.188  61.966   1.000   1.000
  6.385  25.704  61.522   6.148  25.188  61.966   6.311  25.010  61.098   1.000   1.000
  6.090  25.703  62.340   5.853  26.270  62.521   5.535  25.320  62.155   1.000   1.000
  6.090  25.703  62.340   6.148  25.188  61.966   5.785  24.769  62.091   1.000   1.000
  6.090  25.703  62.340   5.535  25.320  62.155   5.785  24.769  62.091   1.000   1.000
  5.853  26.270  62.609   5.535  25.320  62.155   5.410  26.080  62.431   1.000   1.000
  5.853  26.270  62.609   5.646  26.850  62.782   5.410  26.080  62.431   1.000   1.000
  6.148  25.188  62.053   5.785  24.769  62.091   5.687  24.035  61.903   1.000   1.000
  6.148  25.188  62.053   6.311  25.010  61.098   6.133  24.150  61.057   1.000   1.000
  6.148  25.188  62.053   6.133  24.150  61.057   5.687  24.035  61.903   1.000   1.000
  5.535  25.320  62.243   5.785  24.769  62.091   5.320  25.144  61.569   1.000   1.000
  5.535  25.320  62.243   5.410  26.080  62.431   5.039  25.379  62.298   1.000   1.000
  5.535  25.320  62.243   5.320  25.144  61.569   5.039  25.379  62.298   1.000   1.000
  5.646  26.850  62.870   6.081  27.604  62.960   5.534  27.589  63.313   1.000   1.000
  5.646  26.850  62.870   5.410  26.080  62.431   5.187  26.452  62.930   1.000   1.000
  5.646  26.850  62.870   5.187  26.452  62.930   5.174  26.944  63.129   1.000   1.000
  5.646  26.850  62.870   5.534  27.589  63.313   5.174  26.944  63.129   1.000   1.000
  6.081  27.604  63.048   5.881  28.212  63.147   5.534  27.589  63.313   1.000   1.000
  5.785  24.769  62.179   5.320  25.144  61.569   5.228  24.334  61.797   1.000   1.000
  5.785  24.769  62.179   5.687  24.035  61.903   5.228  24.334  61.797   1.000   1.000
  5.881  28.212  63.234   6.248  28.859  63.246   5.738  28.449  63.549   1.000   1.000
  5.881  28.212  63.234   5.738  28.449  63.549   5.534  27.589  63.313   1.000   1.000
  6.248  28.859  63.334   5.738  28.449  63.549   5.624  29.018  63.980   1.000   1.000
  6.248  28.859  63.334   6.148  29.746  63.803   5.925  29.524  63.980   1.000   1.000
  6.248  28.859  63.334   5.624  29.018  63.980   5.925  29.524  63.980   1.000   1.000
  5.410  26.080  62.518   5.187  26.452  62.930   4.881  25.256  62.620   1.000   1.000
  5.410  26.080  62.518   5.039  25.379  62.298   4.881  25.256  62.620   1.000   1.000
  8.360  31.611  62.578   8.052  31.379  63.296   8.557  32.036  62.785   1.000   1.000
  8.665  32.681  62.686   9.051  32.881  62.415   9.206  33.016  63.137   1.000   1.000
  8.665  32.681  62.686   8.557  32.036  62.785   8.737  32.567  63.402   1.000   1.000
  8.665  32.681  62.686   8.737  32.567  63.402   9.206  33.016  63.137   1.000   1.000
  8.052  31.379  63.382   8.230  32.123  63.501   7.830  31.666  63.735   1.000   1.000
  8.052  31.379  63.382   8.230  32.123  63.501   8.708  31.988  63.252   1.000   1.000
  8.052  31.379  63.382   8.557  32.036  62.785   8.708  31.988  63.252   1.000   1.000
  8.230  32.123  63.589   7.830  31.666  63.735   7.831  31.900  63.948   1.000   1.000
  8.230  32.123  63.589   7.831  31.900  63.948   8.097  32.629  63.864   1.000   1.000
  8.230  32.123  63.589   8.097  32.629  63.864   8.591  33.012  63.600   1.000   1.000
  8.230  32.123  63.589   8.591  33.012  63.600   8.737  32.567  63.402   1.000   1.000
  8.230  32.123  63.589   8.737  32.567  63.402   8.708  31.988  63.252   1.000   1.000
  9.049  33.512  62.558   9.358  34.202  62.314   9.360  34.052  63.186   1.000   1.000
  9.049  33.512  62.558   9.051  32.881  62.415   9.206  33.016  63.137   1.000   1.000
  9.049  33.512  62.558   9.025  33.524  63.558   9.360  34.052  63.186   1.000   1.000
  9.049  33.512  62.558   9.025  33.524  63.558   9.206  33.016  63.137   1.000   1.000
  7.830  31.666  63.822   7.831  31.900  63.948   7.324  31.194  63.826   1.000   1.000
  7.831  31.900  64.035   7.324  31.194  63.826   7.064  31.801  63.866   1.000   1.000
  7.831  31.900  64.035   7.064  31.801  63.866   7.660  32.244  63.879   1.000   1.000
  7.831  31.900  64.035   8.097  32.629  63.864   7.660  32.244  63.879   1.000   1.000
  9.358  34.202  62.402   9.708  34.830  61.598   9.945  35.025  62.434   1.000   1.000
  9.358  34.202  62.402   9.945  35.025  62.434  10.082  34.641  63.307   1.000   1.000
  9.358  34.202  62.402   9.360  34.052  63.186  10.082  34.641  63.307   1.000   1.000
  7.324  31.194  63.914   6.992  30.283  63.564   6.789  30.855  63.803   1.000   1.000
  7.324  31.194  63.914   6.789  30.855  63.803   7.064  31.801  63.866   1.000   1.000
  8.487  33.265  64.108   8.097  32.629  63.864   8.591  33.012  63.600   1.000   1.000
  8.487  33.265  64.108   8.097  32.629  63.864   8.167  33.365  64.025   1.000   1.000
  8.487  33.265  64.108   8.591  33.012  63.600   9.025  33.524  63.558   1.000   1.000
  8.487  33.265  64.108   9.025  33.524  63.558   9.007  33.765  63.993   1.000   1.000
  8.487  33.265  64.108   8.167  33.365  64.025   8.203  34.068  63.883   1.000   1.000
  8.487  33.265  64.108   8.878  34.093  63.927   8.203  34.068  63.883   1.000   1.000
  8.487  33.265  64.108   8.878  34.093  63.927   9.007  33.765  63.993   1.000   1.000
  6.311  25.010  61.186   6.324  24.582  60.620   6.133  24.150  61.057   1.000   1.000
  6.321  22.471  59.021   6.289  22.163  58.657   6.261  22.077  59.252   1.000   1.000
  6.321  22.471  59.021   6.308  22.742  59.447   6.261  22.077  59.252   1.000   1.000
  6.992  30.283  63.650   6.317  30.378  63.880   6.789  30.855  63.803   1.000   1.000
  6.324  24.582  60.707   6.133  24.150  61.057   6.353  24.075  60.319   1.000   1.000
  5.320  25.144  61.657   5.228  24.334  61.797   5.093  24.853  61.805   1.000   1.000
  5.320  25.144  61.657   5.093  24.853  61.805   5.039  25.379  62.298   1.000   1.000
  6.133  24.150  61.145   6.353  24.075  60.319   6.265  23.649  60.276   1.000   1.000
  6.133  24.150  61.145   6.265  23.649  60.276   6.010  23.640  61.146   1.000   1.000
  6.133  24.150  61.145   5.687  24.035  61.903   6.010  23.640  61.146   1.000   1.000
  6.265  23.649  60.363   6.010  23.640  61.146   5.931  22.857  60.783   1.000   1.000
  6.265  23.649  60.363   6.208  22.723  59.746   6.235  22.932  60.575   1.000   1.000
  6.265  23.649  60.363   5.931  22.857  60.783   6.235  22.932  60.575   1.000   1.000
  5.687  24.035  61.991   5.228  24.334  61.797   5.424  23.301  61.731   1.000   1.000
  5.687  24.035  61.991   6.010  23.640  61.146   5.729  23.206  61.365   1.000   1.000
  5.687  24.035  61.991   5.729  23.206  61.365   5.424  23.301  61.731   1.000   1.000
  5.228  24.334  61.884   5.093  24.853  61.805   4.609  24.652  62.400   1.000   1.000
  5.228  24.334  61.884   5.424  23.301  61.731   4.956  23.332  61.493   1.000   1.000
  5.228  24.334  61.884   4.956  23.332  61.493   4.771  23.941  61.759   1.000   1.000
  5.228  24.334  61.884   4.609  24.652  62.400   4.771  23.941  61.759   1.000   1.000
  9.708  34.830  61.686   9.945  35.025  62.434  10.090  35.530  62.233   1.000   1.000
  5.187  26.452  63.016   4.881  25.256  62.620   4.736  26.057  63.234   1.000   1.000
  5.187  26.452  63.016   5.174  26.944  63.129   4.977  26.527  63.307   1.000   1.000
  5.187  26.452  63.016   4.977  26.527  63.307   4.736  26.057  63.234   1.000   1.000
  5.738  28.449  63.637   5.534  27.589  63.313   5.333  27.956  63.694   1.000   1.000
  5.738  28.449  63.637   5.624  29.018  63.980   5.174  28.087  64.152   1.000   1.000
  5.738  28.449  63.637   5.333  27.956  63.694   5.174  28.087  64.152   1.000   1.000
  5.534  27.589  63.401   5.333  27.956  63.694   4.891  27.316  63.974   1.000   1.000
  5.534  27.589  63.401   5.174  26.944  63.129   4.891  27.316  63.974   1.000   1.000
  5.093  24.853  61.893   5.039  25.379  62.298   4.609  24.652  62.400   1.000   1.000
  5.039  25.379  62.386   4.881  25.256  62.620   4.609  24.652  62.400   1.000   1.000
  6.010  23.640  61.234   5.729  23.206  61.365   5.931  22.857  60.783   1.000   1.000
  6.148  29.746  63.891   6.317  30.378  63.880   5.792  30.018  64.264   1.000   1.000
  6.148  29.746  63.891   5.925  29.524  63.980   5.792  30.018  64.264   1.000   1.000
  5.624  29.018  64.067   5.174  28.087  64.152   5.048  28.757  64.591   1.000   1.000
  5.624  29.018  64.067   5.048  28.757  64.591   5.289  29.581  64.629   1.000   1.000
  5.624  29.018  64.067   5.925  29.524  63.980   5.289  29.581  64.629   1.000   1.000
  5.333  27.956  63.781   5.174  28.087  64.152   4.891  27.316  63.974   1.000   1.000
  5.174  28.087  64.239   5.048  28.757  64.591   4.826  27.576  64.363   1.000   1.000
  5.174  28.087  64.239   4.891  27.316  63.974   4.826  27.576  64.363   1.000   1.000
  5.048  28.757  64.678   5.289  29.581  64.629   4.928  29.148  65.063   1.000   1.000
  5.048  28.757  64.678   4.826  27.576  64.363   4.530  28.195  65.315   1.000   1.000
  5.048  28.757  64.678   4.928  29.148  65.063   4.710  28.913  65.358   1.000   1.000
  5.048  28.757  64.678   4.530  28.195  65.315   4.710  28.913  65.358   1.000   1.000
  6.317  30.378  63.968   6.789  30.855  63.803   6.434  31.170  63.983   1.000   1.000
  6.317  30.378  63.968   5.792  30.018  64.264   5.693  30.525  64.449   1.000   1.000
  6.317  30.378  63.968   6.434  31.170  63.983   5.693  30.525  64.449   1.000   1.000
  5.925  29.524  64.066   5.792  30.018  64.264   5.289  29.581  64.629   1.000   1.000
  6.789  30.855  63.891   6.434  31.170  63.983   7.064  31.801  63.866   1.000   1.000
  5.792  30.018  64.351   5.693  30.525  64.449   5.302  30.312  64.780   1.000   1.000
  5.792  30.018  64.351   5.289  29.581  64.629   5.302  30.312  64.780   1.000   1.000
  6.434  31.170  64.070   5.693  30.525  64.449   5.621  31.140  64.580   1.000   1.000
  6.434  31.170  64.070   7.064  31.801  63.866   6.499  32.026  64.003   1.000   1.000
  6.434  31.170  64.070   5.621  31.140  64.580   5.973  31.702  64.599   1.000   1.000
  6.434  31.170  64.070   6.499  32.026  64.003   5.973  31.702  64.599   1.000   1.000
  5.693  30.525  64.537   5.302  30.312  64.780   5.621  31.140  64.580   1.000   1.000
  7.064  31.801  63.953   7.660  32.244  63.879   7.440  32.818  63.926   1.000   1.000
  7.064  31.801  63.953   7.440  32.818  63.926   6.871  32.345  63.917   1.000   1.000
  7.064  31.801  63.953   6.499  32.026  64.003   6.871  32.345  63.917   1.000   1.000
  5.289  29.581  64.716   4.928  29.148  65.063   4.931  29.702  65.256   1.000   1.000
  5.289  29.581  64.716   5.302  30.312  64.780   4.931  29.702  65.256   1.000   1.000
  6.289  22.163  58.744   6.261  22.077  59.252   6.318  21.599  58.944   1.000   1.000
  6.208  22.723  59.834   6.308  22.742  59.447   6.132  22.098  59.877   1.000   1.000
  6.208  22.723  59.834   6.235  22.932  60.575   6.306  22.585  60.334   1.000   1.000
  6.208  22.723  59.834   6.132  22.098  59.877   6.306  22.585  60.334   1.000   1.000
  6.308  22.742  59.535   6.261  22.077  59.252   6.132  22.098  59.877   1.000   1.000
  6.261  22.077  59.339   6.318  21.599  58.944   6.153  21.224  59.564   1.000   1.000
  6.261  22.077  59.339   6.132  22.098  59.877   6.153  21.224  59.564   1.000   1.000
  6.318  21.599  59.032   6.369  20.630  58.811   6.205  20.727  59.427   1.000   1.000
  6.318  21.599  59.032   6.153  21.224  59.564   6.205  20.727  59.427   1.000   1.000
  6.369  20.630  58.899   6.197  19.919  58.916   6.205  20.727  59.427   1.000   1.000
  9.945  35.025  62.521  10.090  35.530  62.233  10.251  35.415  62.791   1.000   1.000
  9.945  35.025  62.521  10.251  35.415  62.791  10.082  34.641  63.307   1.000   1.000
 10.090  35.530  62.320  10.251  35.415  62.791  10.347  35.830  62.819   1.000   1.000
  8.097  32.629  63.952   8.167  33.365  64.025   7.805  33.288  63.847   1.000   1.000
  8.097  32.629  63.952   7.660  32.244  63.879   7.440  32.818  63.926   1.000   1.000
  8.097  32.629  63.952   7.805  33.288  63.847   7.440  32.818  63.926   1.000   1.000
  4.881  25.256  62.708   4.736  26.057  63.234   4.366  25.267  63.118   1.000   1.000
  4.881  25.256  62.708   4.609  24.652  62.400   4.366  25.267  63.118   1.000   1.000
  5.729  23.206  61.452   5.424  23.301  61.731   5.230  22.785  61.484   1.000   1.000
  5.729  23.206  61.452   5.931  22.857  60.783   5.752  22.666  61.132   1.000   1.000
  5.729  23.206  61.452   5.752  22.666  61.132   5.230  22.785  61.484   1.000   1.000
  5.424  23.301  61.818   4.956  23.332  61.493   5.230  22.785  61.484   1.000   1.000
  5.174  26.944  63.215   4.977  26.527  63.307   4.809  26.764  63.694   1.000   1.000
  5.174  26.944  63.215   4.809  26.764  63.694   4.891  27.316  63.974   1.000   1.000
  4.977  26.527  63.395   4.736  26.057  63.234   4.809  26.764  63.694   1.000   1.000
  4.736  26.057  63.322   4.809  26.764  63.694   4.088  25.881  64.020   1.000   1.000
  4.736  26.057  63.322   4.366  25.267  63.118   4.194  25.621  63.560   1.000   1.000
  4.736  26.057  63.322   4.194  25.621  63.560   4.088  25.881  64.020   1.000   1.000
  4.809  26.764  63.781   4.891  27.316  63.974   4.438  26.678  64.156   1.000   1.000
