 -3.984 -20.256  29.131  -3.971 -20.459  29.705  -3.821 -20.615  29.851   1.000   1.000
 -3.777 -20.725  30.199  -3.659 -20.782  30.336  -3.672 -21.049  30.431   1.000   1.000
 -3.523 -21.082  30.777  -3.297 -21.046  30.973  -3.314 -21.184  31.277   1.000   1.000
 -3.158 -21.343  31.719  -3.061 -21.507  31.973  -3.070 -21.249  32.170   1.000   1.000
 -3.061 -21.507  31.973  -3.070 -21.249  32.170  -2.905 -21.655  32.420   1.000   1.000
 -3.070 -21.249  32.170  -2.905 -21.655  32.420  -2.826 -21.627  32.568   1.000   1.000
 -2.905 -21.655  32.420  -2.826 -21.627  32.568  -2.700 -21.898  32.937   1.000   1.000
 -2.303 -21.877  34.125  -2.376 -21.994  34.268  -2.154 -21.947  34.271   1.000   1.000
 -2.376 -21.994  34.268  -2.154 -21.947  34.271  -2.156 -22.190  34.424   1.000   1.000
 -2.376 -21.994  34.268  -2.156 -22.190  34.424  -2.332 -21.968  34.711   1.000   1.000
 -2.156 -22.190  34.424  -2.083 -22.547  34.544  -2.075 -22.323  34.974   1.000   1.000
 -2.156 -22.190  34.424  -2.075 -22.323  34.974  -2.224 -21.939  34.913   1.000   1.000
 -2.156 -22.190  34.424  -2.332 -21.968  34.711  -2.224 -21.939  34.913   1.000   1.000
 -2.083 -22.547  34.544  -2.075 -22.323  34.974  -2.049 -22.704  35.011   1.000   1.000
 -2.075 -22.323  34.974  -2.049 -22.704  35.011  -2.102 -22.300  35.423   1.000   1.000
 -2.075 -22.323  34.974  -2.102 -22.300  35.423  -2.224 -21.939  34.913   1.000   1.000
 -2.049 -22.704  35.011  -2.038 -22.776  35.464  -2.041 -23.167  35.479   1.000   1.000
 -2.049 -22.704  35.011  -2.038 -22.776  35.464  -2.102 -22.300  35.423   1.000   1.000
 -2.038 -22.776  35.464  -1.921 -22.516  35.474  -2.102 -22.300  35.423   1.000   1.000
 -2.038 -22.776  35.464  -1.921 -22.516  35.474  -2.054 -22.375  35.896   1.000   1.000
 -2.038 -22.776  35.464  -2.013 -22.779  35.931  -2.041 -23.167  35.479   1.000   1.000
 -2.038 -22.776  35.464  -2.013 -22.779  35.931  -2.054 -22.375  35.896   1.000   1.000
 -2.013 -22.779  35.931  -2.060 -23.303  35.880  -1.950 -23.149  35.996   1.000   1.000
 -2.013 -22.779  35.931  -2.060 -23.303  35.880  -2.041 -23.167  35.479   1.000   1.000
 -2.013 -22.779  35.931  -1.950 -23.149  35.996  -1.924 -22.794  36.373   1.000   1.000
 -2.013 -22.779  35.931  -1.924 -22.794  36.373  -2.054 -22.375  35.896   1.000   1.000
 -2.060 -23.303  35.880  -1.950 -23.149  35.996  -2.060 -23.823  36.580   1.000   1.000
 -1.950 -23.149  35.996  -1.809 -23.323  36.597  -1.924 -22.794  36.373   1.000   1.000
 -1.950 -23.149  35.996  -1.809 -23.323  36.597  -2.060 -23.823  36.580   1.000   1.000
 -1.809 -23.323  36.597  -1.988 -23.712  36.986  -1.811 -23.439  37.002   1.000   1.000
 -1.809 -23.323  36.597  -1.988 -23.712  36.986  -2.060 -23.823  36.580   1.000   1.000
 -1.809 -23.323  36.597  -1.669 -23.053  37.017  -1.811 -23.439  37.002   1.000   1.000
 -1.809 -23.323  36.597  -1.669 -23.053  37.017  -1.924 -22.794  36.373   1.000   1.000
 -1.988 -23.712  36.986  -1.811 -23.439  37.002  -1.805 -23.780  37.502   1.000   1.000
 -1.988 -23.712  36.986  -1.805 -23.780  37.502  -2.073 -24.128  37.555   1.000   1.000
 -1.988 -23.712  36.986  -2.073 -24.128  37.555  -2.079 -24.147  37.130   1.000   1.000
 -1.988 -23.712  36.986  -2.060 -23.823  36.580  -2.079 -24.147  37.130   1.000   1.000
 -1.669 -23.053  37.017  -1.811 -23.439  37.002  -1.805 -23.780  37.502   1.000   1.000
 -1.805 -23.780  37.502  -2.073 -24.128  37.555  -1.851 -24.205  38.056   1.000   1.000
 -1.805 -23.780  37.502  -1.644 -23.922  37.664  -1.614 -23.849  37.911   1.000   1.000
 -1.805 -23.780  37.502  -1.644 -23.922  37.664  -1.851 -24.205  38.056   1.000   1.000
 -2.073 -24.128  37.555  -2.028 -24.228  38.098  -1.851 -24.205  38.056   1.000   1.000
 -1.644 -23.922  37.664  -1.614 -23.849  37.911  -1.851 -24.205  38.056   1.000   1.000
 -1.614 -23.849  37.911  -1.851 -24.205  38.056  -1.848 -24.349  38.492   1.000   1.000
 -1.614 -23.849  37.911  -1.848 -24.349  38.492  -1.483 -24.452  38.663   1.000   1.000
 -2.028 -24.228  38.098  -1.851 -24.205  38.056  -1.848 -24.349  38.492   1.000   1.000
 -2.028 -24.228  38.098  -2.042 -24.341  38.527  -1.848 -24.349  38.492   1.000   1.000
 -2.028 -24.228  38.098  -2.042 -24.341  38.527  -1.956 -24.995  38.585   1.000   1.000
 -2.042 -24.341  38.527  -1.848 -24.349  38.492  -2.064 -24.450  39.013   1.000   1.000
 -2.042 -24.341  38.527  -2.064 -24.450  39.013  -1.956 -24.995  38.585   1.000   1.000
 -1.848 -24.349  38.492  -1.483 -24.452  38.663  -1.708 -24.537  39.048   1.000   1.000
 -1.848 -24.349  38.492  -1.708 -24.537  39.048  -1.927 -24.607  39.063   1.000   1.000
 -1.848 -24.349  38.492  -2.064 -24.450  39.013  -1.927 -24.607  39.063   1.000   1.000
 -1.483 -24.452  38.663  -1.708 -24.537  39.048  -1.611 -24.717  39.137   1.000   1.000
 -1.483 -24.452  38.663  -1.351 -24.456  39.076  -1.611 -24.717  39.137   1.000   1.000
 -1.708 -24.537  39.048  -1.927 -24.607  39.063  -1.825 -24.796  39.605   1.000   1.000
 -1.708 -24.537  39.048  -1.611 -24.717  39.137  -1.825 -24.796  39.605   1.000   1.000
 -2.064 -24.450  39.013  -1.927 -24.607  39.063  -2.105 -24.777  39.224   1.000   1.000
 -2.064 -24.450  39.013  -2.105 -24.777  39.224  -1.956 -24.995  38.585   1.000   1.000
 -1.927 -24.607  39.063  -2.105 -24.777  39.224  -1.825 -24.796  39.605   1.000   1.000
 -1.351 -24.456  39.076  -1.611 -24.717  39.137  -1.342 -24.543  39.510   1.000   1.000
 -2.105 -24.777  39.224  -2.133 -24.728  39.507  -1.825 -24.796  39.605   1.000   1.000
 -2.105 -24.777  39.224  -2.133 -24.728  39.507  -2.133 -25.482  39.696   1.000   1.000
 -2.105 -24.777  39.224  -2.133 -25.482  39.696  -2.002 -25.436  38.772   1.000   1.000
 -2.105 -24.777  39.224  -1.956 -24.995  38.585  -2.002 -25.436  38.772   1.000   1.000
 -1.611 -24.717  39.137  -1.342 -24.543  39.510  -1.500 -24.684  39.582   1.000   1.000
 -1.611 -24.717  39.137  -1.500 -24.684  39.582  -1.825 -24.796  39.605   1.000   1.000
 -2.133 -24.728  39.507  -1.825 -24.796  39.605  -2.159 -24.835  39.974   1.000   1.000
 -2.133 -24.728  39.507  -2.159 -24.835  39.974  -2.133 -25.482  39.696   1.000   1.000
 -1.342 -24.543  39.510  -1.500 -24.684  39.582  -1.289 -24.826  39.658   1.000   1.000
 -1.500 -24.684  39.582  -1.825 -24.796  39.605  -1.535 -24.803  40.114   1.000   1.000
 -1.500 -24.684  39.582  -1.289 -24.826  39.658  -1.535 -24.803  40.114   1.000   1.000
 -1.825 -24.796  39.605  -2.159 -24.835  39.974  -1.862 -24.902  40.107   1.000   1.000
 -1.825 -24.796  39.605  -1.862 -24.902  40.107  -1.535 -24.803  40.114   1.000   1.000
 -1.289 -24.826  39.658  -1.535 -24.803  40.114  -1.338 -25.045  40.139   1.000   1.000
 -2.159 -24.835  39.974  -1.862 -24.902  40.107  -2.128 -25.076  40.628   1.000   1.000
 -2.159 -24.835  39.974  -2.174 -25.402  40.206  -2.133 -25.482  39.696   1.000   1.000
 -2.159 -24.835  39.974  -2.174 -25.402  40.206  -2.275 -25.371  40.587   1.000   1.000
 -2.159 -24.835  39.974  -2.128 -25.076  40.628  -2.275 -25.371  40.587   1.000   1.000
 -1.862 -24.902  40.107  -1.535 -24.803  40.114  -1.847 -24.954  40.606   1.000   1.000
 -1.862 -24.902  40.107  -1.847 -24.954  40.606  -2.128 -25.076  40.628   1.000   1.000
 -1.535 -24.803  40.114  -1.338 -25.045  40.139  -1.529 -24.897  40.623   1.000   1.000
 -1.535 -24.803  40.114  -1.847 -24.954  40.606  -1.529 -24.897  40.623   1.000   1.000
 -1.338 -25.045  40.139  -1.317 -25.409  40.229  -1.330 -25.375  40.684   1.000   1.000
 -1.338 -25.045  40.139  -1.529 -24.897  40.623  -1.330 -25.375  40.684   1.000   1.000
 -2.174 -25.402  40.206  -2.275 -25.371  40.587  -2.291 -25.813  40.686   1.000   1.000
 -1.847 -24.954  40.606  -1.529 -24.897  40.623  -1.518 -24.974  40.989   1.000   1.000
 -1.847 -24.954  40.606  -2.128 -25.076  40.628  -1.927 -25.233  40.680   1.000   1.000
 -1.847 -24.954  40.606  -1.927 -25.233  40.680  -1.847 -25.142  41.176   1.000   1.000
 -1.847 -24.954  40.606  -1.518 -24.974  40.989  -1.847 -25.142  41.176   1.000   1.000
 -1.529 -24.897  40.623  -1.330 -25.375  40.684  -1.518 -24.974  40.989   1.000   1.000
 -2.128 -25.076  40.628  -1.927 -25.233  40.680  -2.199 -25.244  41.142   1.000   1.000
 -2.128 -25.076  40.628  -2.275 -25.371  40.587  -2.199 -25.244  41.142   1.000   1.000
 -1.927 -25.233  40.680  -2.199 -25.244  41.142  -1.847 -25.142  41.176   1.000   1.000
 -2.275 -25.371  40.587  -2.291 -25.813  40.686  -2.507 -25.565  41.264   1.000   1.000
 -2.275 -25.371  40.587  -2.199 -25.244  41.142  -2.507 -25.565  41.264   1.000   1.000
 -2.291 -25.813  40.686  -2.507 -25.565  41.264  -2.297 -25.826  41.120   1.000   1.000
 -2.291 -25.813  40.686  -2.297 -25.826  41.120  -2.249 -26.405  41.104   1.000   1.000
 -2.291 -25.813  40.686  -2.249 -26.405  41.104  -2.244 -26.477  40.836   1.000   1.000
