  1.449 -22.443  23.647   1.404 -22.145  23.242   1.826 -21.899  23.539   1.000   1.000
  1.449 -22.443  23.647   1.142 -22.338  24.018   1.497 -22.028  23.683   1.000   1.000
  1.449 -22.443  23.647   1.497 -22.028  23.683   0.407 -22.103  23.692   1.000   1.000
  1.449 -22.443  23.647   1.278 -22.013  23.958   1.826 -21.899  23.539   1.000   1.000
  1.449 -22.443  23.647   0.276 -22.273  23.700   0.407 -22.103  23.692   1.000   1.000
  1.404 -22.145  23.242   1.567 -21.992  22.912   2.038 -22.039  23.208   1.000   1.000
  1.404 -22.145  23.242   2.038 -22.039  23.208   1.826 -21.899  23.539   1.000   1.000
  1.404 -22.145  23.242   0.276 -22.273  23.700   0.361 -21.700  23.523   1.000   1.000
  0.774 -22.511  24.047   1.142 -22.338  24.018   0.708 -22.103  24.056   1.000   1.000
  0.774 -22.511  24.047   0.708 -22.103  24.056   0.276 -22.273  23.700   1.000   1.000
  0.171 -22.525  24.054   0.149 -22.110  24.050   0.276 -22.273  23.700   1.000   1.000
  1.142 -22.338  24.018   1.497 -22.028  23.683   1.278 -22.013  23.958   1.000   1.000
  1.142 -22.338  24.018   1.278 -22.013  23.958   0.708 -22.103  24.056   1.000   1.000
  1.567 -21.992  22.912   2.038 -22.039  23.208   2.134 -21.988  22.879   1.000   1.000
  1.567 -21.992  22.912   2.212 -22.051  22.622   2.134 -21.988  22.879   1.000   1.000
  2.038 -22.039  23.208   2.134 -21.988  22.879   2.327 -21.724  23.174   1.000   1.000
  2.038 -22.039  23.208   2.327 -21.724  23.174   1.826 -21.899  23.539   1.000   1.000
  1.497 -22.028  23.683   1.278 -22.013  23.958   1.548 -21.734  23.642   1.000   1.000
  1.497 -22.028  23.683   1.548 -21.734  23.642   1.826 -21.899  23.539   1.000   1.000
  1.497 -22.028  23.683   0.407 -22.103  23.692   0.554 -21.790  23.614   1.000   1.000
  2.212 -22.051  22.622   2.134 -21.988  22.879   2.187 -21.743  22.901   1.000   1.000
  2.134 -21.988  22.879   2.187 -21.743  22.901   2.327 -21.724  23.174   1.000   1.000
  1.278 -22.013  23.958   1.548 -21.734  23.642   1.372 -21.628  23.972   1.000   1.000
  1.278 -22.013  23.958   0.708 -22.103  24.056   0.725 -21.702  24.023   1.000   1.000
  1.278 -22.013  23.958   1.372 -21.628  23.972   0.725 -21.702  24.023   1.000   1.000
  2.187 -21.743  22.901   2.327 -21.724  23.174   2.712 -21.676  22.914   1.000   1.000
  2.187 -21.743  22.901   2.996 -20.927  22.783   2.997 -21.232  22.856   1.000   1.000
  2.187 -21.743  22.901   2.712 -21.676  22.914   2.997 -21.232  22.856   1.000   1.000
  2.327 -21.724  23.174   1.826 -21.899  23.539   1.993 -21.550  23.559   1.000   1.000
  2.327 -21.724  23.174   2.712 -21.676  22.914   2.597 -21.472  23.122   1.000   1.000
  2.327 -21.724  23.174   2.597 -21.472  23.122   1.993 -21.550  23.559   1.000   1.000
  1.548 -21.734  23.642   1.826 -21.899  23.539   1.993 -21.550  23.559   1.000   1.000
  1.548 -21.734  23.642   1.372 -21.628  23.972   1.619 -21.341  23.716   1.000   1.000
  1.548 -21.734  23.642   1.619 -21.341  23.716   1.993 -21.550  23.559   1.000   1.000
  0.708 -22.103  24.056   0.276 -22.273  23.700   0.407 -22.103  23.692   1.000   1.000
  0.708 -22.103  24.056   0.407 -22.103  23.692   0.725 -21.702  24.023   1.000   1.000
  0.149 -22.110  24.050   0.276 -22.273  23.700   0.074 -21.801  23.955   1.000   1.000
  0.276 -22.273  23.700   0.074 -21.801  23.955   0.361 -21.700  23.523   1.000   1.000
  0.407 -22.103  23.692   0.554 -21.790  23.614   0.725 -21.702  24.023   1.000   1.000
  2.996 -20.927  22.783   2.997 -21.232  22.856   3.423 -20.850  23.209   1.000   1.000
  2.996 -20.927  22.783   3.489 -20.554  22.826   3.423 -20.850  23.209   1.000   1.000
  1.372 -21.628  23.972   1.619 -21.341  23.716   1.337 -21.245  24.010   1.000   1.000
  1.372 -21.628  23.972   0.725 -21.702  24.023   0.731 -21.311  23.996   1.000   1.000
  1.372 -21.628  23.972   1.337 -21.245  24.010   0.731 -21.311  23.996   1.000   1.000
  2.712 -21.676  22.914   2.597 -21.472  23.122   2.997 -21.232  22.856   1.000   1.000
  2.597 -21.472  23.122   2.997 -21.232  22.856   2.798 -21.283  23.263   1.000   1.000
  2.597 -21.472  23.122   1.993 -21.550  23.559   2.798 -21.283  23.263   1.000   1.000
  2.997 -21.232  22.856   2.798 -21.283  23.263   3.423 -20.850  23.209   1.000   1.000
  1.619 -21.341  23.716   1.993 -21.550  23.559   2.188 -21.198  23.577   1.000   1.000
  1.619 -21.341  23.716   1.337 -21.245  24.010   1.593 -20.933  23.940   1.000   1.000
  1.619 -21.341  23.716   1.593 -20.933  23.940   1.763 -20.825  23.712   1.000   1.000
  1.619 -21.341  23.716   2.188 -21.198  23.577   2.123 -20.996  23.589   1.000   1.000
  1.619 -21.341  23.716   2.123 -20.996  23.589   1.763 -20.825  23.712   1.000   1.000
  1.993 -21.550  23.559   2.798 -21.283  23.263   2.188 -21.198  23.577   1.000   1.000
  0.554 -21.790  23.614   0.725 -21.702  24.023   0.349 -21.451  23.838   1.000   1.000
  0.554 -21.790  23.614   0.349 -21.451  23.838   0.361 -21.700  23.523   1.000   1.000
  0.725 -21.702  24.023   0.731 -21.311  23.996   0.349 -21.451  23.838   1.000   1.000
