  3.650 -46.528  40.556   3.499 -46.495  40.505   3.220 -45.910  41.108   1.000   1.000
  3.220 -45.910  41.108   3.070 -45.771  41.249   3.232 -45.696  41.764   1.000   1.000
  3.070 -45.771  41.249   3.232 -45.696  41.764   2.971 -44.961  42.030   1.000   1.000
  3.207 -46.425  42.003   3.116 -46.107  41.917   3.092 -46.010  42.347   1.000   1.000
  3.116 -46.107  41.917   3.232 -45.696  41.764   2.996 -45.600  41.968   1.000   1.000
  3.116 -46.107  41.917   2.996 -45.600  41.968   3.092 -46.010  42.347   1.000   1.000
  3.232 -45.696  41.764   2.996 -45.600  41.968   2.971 -44.961  42.030   1.000   1.000
  2.996 -45.600  41.968   3.092 -46.010  42.347   2.978 -45.639  42.561   1.000   1.000
  2.996 -45.600  41.968   2.978 -45.639  42.561   2.590 -45.400  42.748   1.000   1.000
  2.996 -45.600  41.968   2.971 -44.961  42.030   2.590 -45.400  42.748   1.000   1.000
  2.971 -44.961  42.030   3.177 -44.038  41.522   2.961 -44.003  42.088   1.000   1.000
  2.971 -44.961  42.030   2.590 -45.400  42.748   2.915 -44.908  42.736   1.000   1.000
  2.971 -44.961  42.030   2.915 -44.908  42.736   2.919 -44.201  42.651   1.000   1.000
  2.971 -44.961  42.030   2.961 -44.003  42.088   2.919 -44.201  42.651   1.000   1.000
  3.177 -44.038  41.522   3.163 -44.032  41.898   2.961 -44.003  42.088   1.000   1.000
  2.590 -45.400  42.748   2.915 -44.908  42.736   2.876 -44.715  43.295   1.000   1.000
  2.915 -44.908  42.736   2.919 -44.201  42.651   2.876 -44.715  43.295   1.000   1.000
  2.961 -44.003  42.088   3.081 -43.815  42.169   3.200 -44.112  42.666   1.000   1.000
  2.961 -44.003  42.088   3.081 -43.815  42.169   2.853 -43.511  42.202   1.000   1.000
  2.961 -44.003  42.088   2.919 -44.201  42.651   3.200 -44.112  42.666   1.000   1.000
  3.081 -43.815  42.169   3.200 -44.112  42.666   3.207 -43.459  42.736   1.000   1.000
  3.081 -43.815  42.169   2.853 -43.511  42.202   2.954 -43.331  42.661   1.000   1.000
  3.081 -43.815  42.169   3.207 -43.459  42.736   2.954 -43.331  42.661   1.000   1.000
  2.919 -44.201  42.651   3.200 -44.112  42.666   2.949 -44.230  43.354   1.000   1.000
  2.919 -44.201  42.651   2.876 -44.715  43.295   2.949 -44.230  43.354   1.000   1.000
  3.200 -44.112  42.666   2.949 -44.230  43.354   2.930 -43.532  43.482   1.000   1.000
  3.200 -44.112  42.666   3.207 -43.459  42.736   2.930 -43.532  43.482   1.000   1.000
  2.853 -43.511  42.202   2.954 -43.331  42.661   2.994 -42.678  42.055   1.000   1.000
  2.949 -44.230  43.354   2.930 -43.532  43.482   2.864 -43.223  43.889   1.000   1.000
  3.207 -43.459  42.736   2.954 -43.331  42.661   2.930 -43.532  43.482   1.000   1.000
  2.954 -43.331  42.661   2.994 -42.678  42.055   3.132 -42.711  42.688   1.000   1.000
  2.954 -43.331  42.661   2.930 -43.532  43.482   2.969 -42.652  43.340   1.000   1.000
  2.954 -43.331  42.661   3.132 -42.711  42.688   2.969 -42.652  43.340   1.000   1.000
  2.994 -42.678  42.055   3.273 -42.680  42.210   3.132 -42.711  42.688   1.000   1.000
  2.994 -42.678  42.055   3.273 -42.680  42.210   3.160 -41.943  41.946   1.000   1.000
  3.273 -42.680  42.210   3.132 -42.711  42.688   3.199 -42.021  42.657   1.000   1.000
  3.273 -42.680  42.210   3.160 -41.943  41.946   3.199 -42.021  42.657   1.000   1.000
  2.930 -43.532  43.482   2.864 -43.223  43.889   2.969 -42.652  43.340   1.000   1.000
  3.132 -42.711  42.688   2.969 -42.652  43.340   3.114 -42.414  43.286   1.000   1.000
  3.132 -42.711  42.688   3.199 -42.021  42.657   3.114 -42.414  43.286   1.000   1.000
  3.160 -41.943  41.946   3.397 -41.654  41.576   3.157 -41.374  42.071   1.000   1.000
  3.160 -41.943  41.946   3.199 -42.021  42.657   3.157 -41.374  42.071   1.000   1.000
  3.397 -41.654  41.576   3.508 -41.209  41.523   3.157 -41.374  42.071   1.000   1.000
  2.864 -43.223  43.889   2.969 -42.652  43.340   2.857 -42.794  44.157   1.000   1.000
  2.969 -42.652  43.340   3.114 -42.414  43.286   3.075 -42.012  43.440   1.000   1.000
  2.969 -42.652  43.340   2.857 -42.794  44.157   2.774 -42.049  44.205   1.000   1.000
  2.969 -42.652  43.340   3.075 -42.012  43.440   2.820 -41.803  43.581   1.000   1.000
  2.969 -42.652  43.340   2.820 -41.803  43.581   2.774 -42.049  44.205   1.000   1.000
  3.199 -42.021  42.657   3.114 -42.414  43.286   3.075 -42.012  43.440   1.000   1.000
  3.199 -42.021  42.657   3.475 -41.747  42.636   3.222 -41.258  42.676   1.000   1.000
  3.199 -42.021  42.657   3.075 -42.012  43.440   3.222 -41.258  42.676   1.000   1.000
  3.508 -41.209  41.523   3.157 -41.374  42.071   3.239 -40.453  42.120   1.000   1.000
  3.508 -41.209  41.523   3.239 -40.453  42.120   3.638 -40.632  41.587   1.000   1.000
  3.157 -41.374  42.071   3.525 -41.363  42.087   3.222 -41.258  42.676   1.000   1.000
  3.157 -41.374  42.071   3.222 -41.258  42.676   3.156 -40.714  42.727   1.000   1.000
  3.525 -41.363  42.087   3.475 -41.747  42.636   3.222 -41.258  42.676   1.000   1.000
  3.075 -42.012  43.440   2.820 -41.803  43.581   3.055 -41.761  43.834   1.000   1.000
