  4.601 -37.308  33.905   4.756 -37.022  34.181   4.998 -36.750  33.713   1.000   1.000
  4.756 -37.022  34.181   4.998 -36.750  33.713   4.773 -36.562  34.141   1.000   1.000
  4.998 -36.750  33.713   4.773 -36.562  34.141   4.964 -36.416  33.532   1.000   1.000
  4.773 -36.562  34.141   4.964 -36.416  33.532   4.954 -36.363  33.534   1.000   1.000
  4.773 -36.562  34.141   4.954 -36.363  33.534   4.769 -36.092  33.871   1.000   1.000
  4.773 -36.562  34.141   4.769 -36.092  33.871   4.674 -36.105  34.260   1.000   1.000
  4.769 -36.092  33.871   4.674 -36.105  34.260   4.772 -35.542  33.875   1.000   1.000
  4.674 -36.105  34.260   4.889 -35.849  34.630   4.723 -35.542  34.373   1.000   1.000
  4.674 -36.105  34.260   4.772 -35.542  33.875   4.723 -35.542  34.373   1.000   1.000
  4.889 -35.849  34.630   4.723 -35.542  34.373   4.618 -34.942  34.777   1.000   1.000
  4.772 -35.542  33.875   4.723 -35.542  34.373   4.670 -35.024  34.460   1.000   1.000
  4.723 -35.542  34.373   4.670 -35.024  34.460   4.618 -34.942  34.777   1.000   1.000
  4.670 -35.024  34.460   4.618 -34.942  34.777   4.387 -34.476  34.345   1.000   1.000
  4.670 -35.024  34.460   4.387 -34.476  34.345   4.590 -34.210  33.931   1.000   1.000
  4.618 -34.942  34.777   4.387 -34.476  34.345   4.678 -34.367  34.552   1.000   1.000
  4.618 -34.942  34.777   4.678 -34.367  34.552   4.809 -34.330  34.965   1.000   1.000
  4.618 -34.942  34.777   4.809 -34.330  34.965   5.218 -34.402  35.289   1.000   1.000
  4.387 -34.476  34.345   4.590 -34.210  33.931   4.173 -33.938  34.430   1.000   1.000
  4.387 -34.476  34.345   4.644 -33.960  34.613   4.173 -33.938  34.430   1.000   1.000
  4.678 -34.367  34.552   4.590 -34.210  33.931   4.644 -33.960  34.613   1.000   1.000
  4.678 -34.367  34.552   4.809 -34.330  34.965   4.644 -33.960  34.613   1.000   1.000
  4.590 -34.210  33.931   4.173 -33.938  34.430   4.006 -33.404  34.401   1.000   1.000
  4.809 -34.330  34.965   4.644 -33.960  34.613   4.708 -33.883  34.838   1.000   1.000
  4.644 -33.960  34.613   4.173 -33.938  34.430   4.287 -33.692  34.879   1.000   1.000
  4.644 -33.960  34.613   4.708 -33.883  34.838   4.287 -33.692  34.879   1.000   1.000
  4.173 -33.938  34.430   4.287 -33.692  34.879   4.006 -33.404  34.401   1.000   1.000
  4.708 -33.883  34.838   4.287 -33.692  34.879   4.728 -33.427  34.929   1.000   1.000
  4.287 -33.692  34.879   4.006 -33.404  34.401   4.393 -33.321  34.784   1.000   1.000
  4.287 -33.692  34.879   4.728 -33.427  34.929   4.393 -33.321  34.784   1.000   1.000
  4.006 -33.404  34.401   4.393 -33.321  34.784   3.942 -32.880  34.542   1.000   1.000
  4.006 -33.404  34.401   3.942 -32.880  34.542   3.605 -33.545  34.267   1.000   1.000
  4.728 -33.427  34.929   4.393 -33.321  34.784   4.830 -33.082  35.041   1.000   1.000
  4.393 -33.321  34.784   4.830 -33.082  35.041   4.283 -32.807  34.843   1.000   1.000
  4.393 -33.321  34.784   3.942 -32.880  34.542   4.283 -32.807  34.843   1.000   1.000
  4.830 -33.082  35.041   4.481 -33.186  35.392   4.283 -32.807  34.843   1.000   1.000
  4.481 -33.186  35.392   4.553 -33.171  35.606   4.723 -32.797  35.421   1.000   1.000
  4.481 -33.186  35.392   4.283 -32.807  34.843   4.383 -32.742  35.388   1.000   1.000
  4.481 -33.186  35.392   4.723 -32.797  35.421   4.383 -32.742  35.388   1.000   1.000
  4.553 -33.171  35.606   4.723 -32.797  35.421   4.770 -32.823  35.965   1.000   1.000
  3.942 -32.880  34.542   4.283 -32.807  34.843   4.254 -32.425  34.920   1.000   1.000
  3.942 -32.880  34.542   4.254 -32.425  34.920   3.844 -32.334  34.746   1.000   1.000
  3.942 -32.880  34.542   3.605 -33.545  34.267   3.702 -33.296  34.651   1.000   1.000
  4.283 -32.807  34.843   4.383 -32.742  35.388   4.254 -32.425  34.920   1.000   1.000
  4.723 -32.797  35.421   4.383 -32.742  35.388   4.535 -32.562  35.753   1.000   1.000
  4.723 -32.797  35.421   4.770 -32.823  35.965   4.535 -32.562  35.753   1.000   1.000
  4.383 -32.742  35.388   4.254 -32.425  34.920   4.364 -32.309  35.360   1.000   1.000
  4.383 -32.742  35.388   4.535 -32.562  35.753   4.364 -32.309  35.360   1.000   1.000
  4.770 -32.823  35.965   4.535 -32.562  35.753   4.656 -32.379  36.083   1.000   1.000
  4.254 -32.425  34.920   4.364 -32.309  35.360   4.219 -31.775  34.808   1.000   1.000
  4.254 -32.425  34.920   3.844 -32.334  34.746   4.219 -31.775  34.808   1.000   1.000
  4.535 -32.562  35.753   4.364 -32.309  35.360   4.379 -32.195  35.942   1.000   1.000
  4.535 -32.562  35.753   4.656 -32.379  36.083   4.379 -32.195  35.942   1.000   1.000
  4.364 -32.309  35.360   4.379 -32.195  35.942   4.316 -31.934  35.456   1.000   1.000
  4.364 -32.309  35.360   4.219 -31.775  34.808   4.316 -31.934  35.456   1.000   1.000
  4.656 -32.379  36.083   4.379 -32.195  35.942   4.330 -31.864  36.361   1.000   1.000
  4.379 -32.195  35.942   4.316 -31.934  35.456   4.236 -31.692  35.842   1.000   1.000
  4.379 -32.195  35.942   4.330 -31.864  36.361   4.236 -31.692  35.842   1.000   1.000
  3.844 -32.334  34.746   4.219 -31.775  34.808   3.901 -31.585  34.782   1.000   1.000
  4.219 -31.775  34.808   4.316 -31.934  35.456   4.284 -31.146  35.386   1.000   1.000
  4.219 -31.775  34.808   3.901 -31.585  34.782   4.284 -31.146  35.386   1.000   1.000
  4.316 -31.934  35.456   4.236 -31.692  35.842   4.284 -31.146  35.386   1.000   1.000
  3.901 -31.585  34.782   4.209 -31.195  34.874   4.284 -31.146  35.386   1.000   1.000
  4.330 -31.864  36.361   4.236 -31.692  35.842   4.136 -31.220  36.405   1.000   1.000
