  5.448 -45.723  41.536   5.672 -45.368  41.873   6.017 -45.026  41.301   1.000   1.000
  5.672 -45.368  41.873   6.017 -45.026  41.301   5.709 -44.801  41.825   1.000   1.000
  6.017 -45.026  41.301   5.709 -44.801  41.825   5.979 -44.616  41.079   1.000   1.000
  5.709 -44.801  41.825   5.979 -44.616  41.079   5.966 -44.551  41.081   1.000   1.000
  5.709 -44.801  41.825   5.966 -44.551  41.081   5.716 -44.223  41.495   1.000   1.000
  5.709 -44.801  41.825   5.716 -44.223  41.495   5.583 -44.242  41.971   1.000   1.000
  5.716 -44.223  41.495   5.583 -44.242  41.971   5.735 -43.547  41.499   1.000   1.000
  5.583 -44.242  41.971   5.890 -43.921  42.424   5.667 -43.549  42.109   1.000   1.000
  5.583 -44.242  41.971   5.735 -43.547  41.499   5.667 -43.549  42.109   1.000   1.000
  5.890 -43.921  42.424   5.667 -43.549  42.109   5.537 -42.813  42.604   1.000   1.000
  5.735 -43.547  41.499   5.667 -43.549  42.109   5.606 -42.914  42.215   1.000   1.000
  5.667 -43.549  42.109   5.606 -42.914  42.215   5.537 -42.813  42.604   1.000   1.000
  5.606 -42.914  42.215   5.537 -42.813  42.604   5.227 -42.247  42.075   1.000   1.000
  5.606 -42.914  42.215   5.227 -42.247  42.075   5.517 -41.914  41.568   1.000   1.000
  5.537 -42.813  42.604   5.227 -42.247  42.075   5.636 -42.105  42.328   1.000   1.000
  5.537 -42.813  42.604   5.636 -42.105  42.328   5.820 -42.057  42.835   1.000   1.000
  5.537 -42.813  42.604   5.820 -42.057  42.835   6.389 -42.133  43.232   1.000   1.000
  5.227 -42.247  42.075   5.517 -41.914  41.568   4.943 -41.591  42.179   1.000   1.000
  5.227 -42.247  42.075   5.599 -41.606  42.403   4.943 -41.591  42.179   1.000   1.000
  5.636 -42.105  42.328   5.517 -41.914  41.568   5.599 -41.606  42.403   1.000   1.000
  5.636 -42.105  42.328   5.820 -42.057  42.835   5.599 -41.606  42.403   1.000   1.000
  5.517 -41.914  41.568   4.943 -41.591  42.179   4.724 -40.939  42.143   1.000   1.000
  5.820 -42.057  42.835   5.599 -41.606  42.403   5.692 -41.509  42.679   1.000   1.000
  5.599 -41.606  42.403   4.943 -41.591  42.179   5.109 -41.286  42.729   1.000   1.000
  5.599 -41.606  42.403   5.692 -41.509  42.679   5.109 -41.286  42.729   1.000   1.000
  4.943 -41.591  42.179   5.109 -41.286  42.729   4.724 -40.939  42.143   1.000   1.000
  5.692 -41.509  42.679   5.109 -41.286  42.729   5.731 -40.948  42.790   1.000   1.000
  5.109 -41.286  42.729   4.724 -40.939  42.143   5.267 -40.827  42.613   1.000   1.000
  5.109 -41.286  42.729   5.731 -40.948  42.790   5.267 -40.827  42.613   1.000   1.000
  4.724 -40.939  42.143   5.267 -40.827  42.613   4.650 -40.296  42.316   1.000   1.000
  4.724 -40.939  42.143   4.650 -40.296  42.316   4.161 -41.123  41.979   1.000   1.000
  5.731 -40.948  42.790   5.267 -40.827  42.613   5.884 -40.521  42.927   1.000   1.000
  5.267 -40.827  42.613   5.884 -40.521  42.927   5.128 -40.198  42.685   1.000   1.000
  5.267 -40.827  42.613   4.650 -40.296  42.316   5.128 -40.198  42.685   1.000   1.000
  5.884 -40.521  42.927   5.394 -40.658  43.357   5.128 -40.198  42.685   1.000   1.000
  5.394 -40.658  43.357   5.495 -40.639  43.620   5.743 -40.173  43.393   1.000   1.000
  5.394 -40.658  43.357   5.128 -40.198  42.685   5.269 -40.116  43.353   1.000   1.000
  5.394 -40.658  43.357   5.743 -40.173  43.393   5.269 -40.116  43.353   1.000   1.000
  5.495 -40.639  43.620   5.743 -40.173  43.393   5.807 -40.204  44.060   1.000   1.000
  4.650 -40.296  42.316   5.128 -40.198  42.685   5.098 -39.729  42.779   1.000   1.000
  4.650 -40.296  42.316   5.098 -39.729  42.779   4.527 -39.628  42.566   1.000   1.000
  4.650 -40.296  42.316   4.161 -41.123  41.979   4.303 -40.815  42.449   1.000   1.000
  5.128 -40.198  42.685   5.269 -40.116  43.353   5.098 -39.729  42.779   1.000   1.000
  5.743 -40.173  43.393   5.269 -40.116  43.353   5.486 -39.890  43.800   1.000   1.000
  5.743 -40.173  43.393   5.807 -40.204  44.060   5.486 -39.890  43.800   1.000   1.000
  5.269 -40.116  43.353   5.098 -39.729  42.779   5.254 -39.583  43.318   1.000   1.000
  5.269 -40.116  43.353   5.486 -39.890  43.800   5.254 -39.583  43.318   1.000   1.000
  5.807 -40.204  44.060   5.486 -39.890  43.800   5.659 -39.661  44.203   1.000   1.000
  5.098 -39.729  42.779   5.254 -39.583  43.318   5.066 -38.931  42.642   1.000   1.000
  5.098 -39.729  42.779   4.527 -39.628  42.566   5.066 -38.931  42.642   1.000   1.000
  5.486 -39.890  43.800   5.254 -39.583  43.318   5.278 -39.443  44.031   1.000   1.000
  5.486 -39.890  43.800   5.659 -39.661  44.203   5.278 -39.443  44.031   1.000   1.000
  5.254 -39.583  43.318   5.278 -39.443  44.031   5.198 -39.124  43.436   1.000   1.000
  5.254 -39.583  43.318   5.066 -38.931  42.642   5.198 -39.124  43.436   1.000   1.000
  5.659 -39.661  44.203   5.278 -39.443  44.031   5.218 -39.038  44.545   1.000   1.000
  5.278 -39.443  44.031   5.198 -39.124  43.436   5.092 -38.828  43.908   1.000   1.000
  5.278 -39.443  44.031   5.218 -39.038  44.545   5.092 -38.828  43.908   1.000   1.000
  4.527 -39.628  42.566   5.066 -38.931  42.642   4.628 -38.706  42.610   1.000   1.000
  5.066 -38.931  42.642   5.198 -39.124  43.436   5.174 -38.156  43.351   1.000   1.000
  5.066 -38.931  42.642   4.628 -38.706  42.610   5.174 -38.156  43.351   1.000   1.000
  5.198 -39.124  43.436   5.092 -38.828  43.908   5.174 -38.156  43.351   1.000   1.000
  4.628 -38.706  42.610   5.068 -38.218  42.722   5.174 -38.156  43.351   1.000   1.000
  5.218 -39.038  44.545   5.092 -38.828  43.908   4.966 -38.250  44.598   1.000   1.000
  5.068 -38.218  42.722   5.076 -37.386  42.677   5.297 -37.478  43.291   1.000   1.000
  5.068 -38.218  42.722   5.174 -38.156  43.351   5.297 -37.478  43.291   1.000   1.000
  5.076 -37.386  42.677   5.297 -37.478  43.291   5.425 -36.984  43.404   1.000   1.000
  5.076 -37.386  42.677   5.051 -36.718  42.775   4.766 -36.386  42.437   1.000   1.000
  5.076 -37.386  42.677   5.051 -36.718  42.775   5.425 -36.984  43.404   1.000   1.000
  5.092 -38.828  43.908   5.087 -38.239  44.063   4.966 -38.250  44.598   1.000   1.000
  5.092 -38.828  43.908   5.087 -38.239  44.063   5.174 -38.156  43.351   1.000   1.000
  5.087 -38.239  44.063   4.966 -38.250  44.598   5.066 -37.418  44.044   1.000   1.000
  5.087 -38.239  44.063   5.174 -38.156  43.351   5.066 -37.418  44.044   1.000   1.000
  4.966 -38.250  44.598   4.894 -37.752  45.069   4.718 -37.440  44.727   1.000   1.000
  4.966 -38.250  44.598   4.718 -37.440  44.727   5.066 -37.418  44.044   1.000   1.000
  5.174 -38.156  43.351   5.297 -37.478  43.291   5.066 -37.418  44.044   1.000   1.000
  5.174 -38.156  43.351   6.363 -38.785  43.443   6.394 -38.196  43.514   1.000   1.000
  5.174 -38.156  43.351   6.108 -37.472  43.503   6.394 -38.196  43.514   1.000   1.000
  5.297 -37.478  43.291   5.425 -36.984  43.404   5.066 -37.418  44.044   1.000   1.000
  5.297 -37.478  43.291   6.137 -36.739  42.964   6.108 -37.472  43.503   1.000   1.000
  4.894 -37.752  45.069   4.667 -37.422  45.119   4.718 -37.440  44.727   1.000   1.000
  4.667 -37.422  45.119   4.718 -37.440  44.727   4.809 -36.883  44.655   1.000   1.000
  4.667 -37.422  45.119   4.809 -36.883  44.655   4.572 -36.854  45.139   1.000   1.000
  5.051 -36.718  42.775   4.766 -36.386  42.437   5.316 -36.153  42.895   1.000   1.000
  5.051 -36.718  42.775   5.425 -36.984  43.404   5.469 -36.218  43.402   1.000   1.000
  5.051 -36.718  42.775   5.316 -36.153  42.895   5.469 -36.218  43.402   1.000   1.000
  4.766 -36.386  42.437   5.316 -36.153  42.895   5.559 -35.347  42.686   1.000   1.000
  5.425 -36.984  43.404   5.066 -37.418  44.044   5.009 -36.774  43.983   1.000   1.000
  5.425 -36.984  43.404   5.009 -36.774  43.983   5.469 -36.218  43.402   1.000   1.000
  4.718 -37.440  44.727   4.809 -36.883  44.655   5.066 -37.418  44.044   1.000   1.000
  4.809 -36.883  44.655   4.572 -36.854  45.139   4.574 -36.625  44.729   1.000   1.000
  4.809 -36.883  44.655   5.066 -37.418  44.044   5.009 -36.774  43.983   1.000   1.000
  4.809 -36.883  44.655   5.009 -36.774  43.983   4.781 -36.634  44.262   1.000   1.000
  4.809 -36.883  44.655   4.574 -36.625  44.729   4.781 -36.634  44.262   1.000   1.000
  4.572 -36.854  45.139   4.574 -36.625  44.729   4.415 -36.235  45.351   1.000   1.000
  4.572 -36.854  45.139   4.415 -36.235  45.351   3.415 -36.027  45.109   1.000   1.000
  5.316 -36.153  42.895   5.559 -35.347  42.686   5.224 -35.455  43.467   1.000   1.000
  5.316 -36.153  42.895   6.137 -36.739  42.964   6.275 -35.968  42.757   1.000   1.000
  5.316 -36.153  42.895   5.469 -36.218  43.402   5.224 -35.455  43.467   1.000   1.000
  5.559 -35.347  42.686   6.275 -35.968  42.757   6.284 -35.588  42.936   1.000   1.000
  5.559 -35.347  42.686   6.284 -35.588  42.936   6.345 -34.966  43.230   1.000   1.000
  5.559 -35.347  42.686   5.224 -35.455  43.467   5.262 -34.946  43.587   1.000   1.000
  5.559 -35.347  42.686   6.345 -34.966  43.230   6.276 -34.039  43.407   1.000   1.000
  5.559 -35.347  42.686   5.262 -34.946  43.587   5.582 -34.147  43.471   1.000   1.000
  5.559 -35.347  42.686   5.582 -34.147  43.471   6.276 -34.039  43.407   1.000   1.000
  5.009 -36.774  43.983   5.469 -36.218  43.402   5.249 -36.180  43.963   1.000   1.000
  5.009 -36.774  43.983   4.781 -36.634  44.262   5.249 -36.180  43.963   1.000   1.000
  6.137 -36.739  42.964   6.275 -35.968  42.757   6.415 -36.661  43.297   1.000   1.000
  6.137 -36.739  42.964   6.108 -37.472  43.503   6.415 -36.661  43.297   1.000   1.000
  4.574 -36.625  44.729   4.781 -36.634  44.262   4.470 -36.221  44.744   1.000   1.000
  4.574 -36.625  44.729   4.470 -36.221  44.744   4.415 -36.235  45.351   1.000   1.000
  5.469 -36.218  43.402   5.249 -36.180  43.963   5.251 -35.622  44.076   1.000   1.000
  5.469 -36.218  43.402   5.224 -35.455  43.467   5.251 -35.622  44.076   1.000   1.000
  4.781 -36.634  44.262   4.470 -36.221  44.744   4.624 -35.933  44.411   1.000   1.000
  4.781 -36.634  44.262   5.249 -36.180  43.963   4.624 -35.933  44.411   1.000   1.000
  4.470 -36.221  44.744   4.415 -36.235  45.351   4.333 -35.452  45.350   1.000   1.000
  4.470 -36.221  44.744   4.333 -35.452  45.350   4.511 -35.426  44.746   1.000   1.000
  4.470 -36.221  44.744   4.624 -35.933  44.411   4.511 -35.426  44.746   1.000   1.000
  4.415 -36.235  45.351   4.333 -35.452  45.350   3.495 -35.661  45.197   1.000   1.000
  4.415 -36.235  45.351   3.495 -35.661  45.197   3.415 -36.027  45.109   1.000   1.000
  5.249 -36.180  43.963   4.624 -35.933  44.411   5.251 -35.622  44.076   1.000   1.000
  6.275 -35.968  42.757   6.284 -35.588  42.936   6.997 -35.423  43.145   1.000   1.000
  6.275 -35.968  42.757   6.415 -36.661  43.297   6.535 -36.045  43.409   1.000   1.000
  6.275 -35.968  42.757   6.535 -36.045  43.409   6.997 -35.423  43.145   1.000   1.000
  6.284 -35.588  42.936   6.315 -35.559  43.231   6.345 -34.966  43.230   1.000   1.000
  6.284 -35.588  42.936   6.315 -35.559  43.231   6.997 -35.423  43.145   1.000   1.000
  5.224 -35.455  43.467   5.262 -34.946  43.587   4.428 -35.114  44.045   1.000   1.000
  5.224 -35.455  43.467   5.251 -35.622  44.076   4.428 -35.114  44.045   1.000   1.000
  4.333 -35.452  45.350   4.282 -34.917  45.412   4.511 -35.426  44.746   1.000   1.000
  4.333 -35.452  45.350   4.282 -34.917  45.412   3.495 -35.661  45.197   1.000   1.000
  5.195 -35.499  44.652   4.883 -35.538  44.347   5.082 -34.837  44.793   1.000   1.000
  5.195 -35.499  44.652   5.251 -35.622  44.076   5.403 -34.858  44.008   1.000   1.000
  4.282 -34.917  45.412   4.511 -35.426  44.746   4.699 -34.727  44.931   1.000   1.000
  4.282 -34.917  45.412   3.495 -35.661  45.197   3.495 -34.916  45.176   1.000   1.000
  4.282 -34.917  45.412   4.699 -34.727  44.931   4.220 -34.299  45.135   1.000   1.000
  4.282 -34.917  45.412   3.495 -34.916  45.176   4.220 -34.299  45.135   1.000   1.000
  6.108 -37.472  43.503   6.415 -36.661  43.297   6.339 -36.593  43.813   1.000   1.000
  6.108 -37.472  43.503   6.339 -36.593  43.813   6.803 -37.505  43.720   1.000   1.000
  6.108 -37.472  43.503   6.394 -38.196  43.514   6.668 -37.862  43.634   1.000   1.000
  6.108 -37.472  43.503   6.668 -37.862  43.634   6.803 -37.505  43.720   1.000   1.000
  6.315 -35.559  43.231   6.345 -34.966  43.230   5.251 -35.622  44.076   1.000   1.000
  6.315 -35.559  43.231   5.251 -35.622  44.076   6.535 -36.045  43.409   1.000   1.000
  6.315 -35.559  43.231   6.535 -36.045  43.409   6.997 -35.423  43.145   1.000   1.000
  4.624 -35.933  44.411   4.883 -35.538  44.347   4.511 -35.426  44.746   1.000   1.000
  4.624 -35.933  44.411   4.883 -35.538  44.347   5.251 -35.622  44.076   1.000   1.000
  4.883 -35.538  44.347   4.511 -35.426  44.746   5.082 -34.837  44.793   1.000   1.000
  4.883 -35.538  44.347   5.251 -35.622  44.076   4.428 -35.114  44.045   1.000   1.000
  4.883 -35.538  44.347   4.428 -35.114  44.045   3.826 -35.501  44.359   1.000   1.000
  6.345 -34.966  43.230   5.251 -35.622  44.076   5.403 -34.858  44.008   1.000   1.000
  6.345 -34.966  43.230   5.403 -34.858  44.008   6.037 -34.427  44.112   1.000   1.000
  6.345 -34.966  43.230   6.276 -34.039  43.407   6.037 -34.427  44.112   1.000   1.000
  5.262 -34.946  43.587   5.582 -34.147  43.471   5.486 -34.212  44.080   1.000   1.000
  5.262 -34.946  43.587   4.428 -35.114  44.045   5.403 -34.858  44.008   1.000   1.000
  5.262 -34.946  43.587   5.403 -34.858  44.008   5.486 -34.212  44.080   1.000   1.000
  4.511 -35.426  44.746   5.082 -34.837  44.793   4.699 -34.727  44.931   1.000   1.000
  3.495 -35.661  45.197   3.415 -36.027  45.109   3.511 -35.662  44.806   1.000   1.000
  3.495 -35.661  45.197   3.511 -35.662  44.806   3.495 -34.916  45.176   1.000   1.000
  5.582 -34.147  43.471   5.486 -34.212  44.080   6.037 -34.427  44.112   1.000   1.000
  5.582 -34.147  43.471   6.276 -34.039  43.407   6.037 -34.427  44.112   1.000   1.000
  6.415 -36.661  43.297   6.535 -36.045  43.409   6.339 -36.593  43.813   1.000   1.000
  5.251 -35.622  44.076   6.535 -36.045  43.409   6.339 -36.593  43.813   1.000   1.000
  4.428 -35.114  44.045   5.403 -34.858  44.008   5.082 -34.837  44.793   1.000   1.000
