 -7.390 -74.480  82.450  -7.115 -73.818  83.621  -6.981 -74.255  83.561   1.000   1.000
 -7.115 -73.818  83.621  -6.981 -74.255  83.561  -7.396 -73.343  84.729   1.000   1.000
 -7.115 -73.818  83.621  -6.882 -72.683  82.641  -6.820 -72.584  83.664   1.000   1.000
 -7.115 -73.818  83.621  -7.396 -73.343  84.729  -7.327 -72.482  84.048   1.000   1.000
 -7.115 -73.818  83.621  -7.327 -72.482  84.048  -6.820 -72.584  83.664   1.000   1.000
 -6.981 -74.255  83.561  -7.068 -72.445  84.698  -6.820 -72.584  83.664   1.000   1.000
 -7.645 -74.580  79.827  -7.499 -73.770  80.564  -7.549 -73.869  79.735   1.000   1.000
 -6.882 -72.683  82.641  -6.383 -71.894  82.846  -6.820 -72.584  83.664   1.000   1.000
 -7.396 -73.343  84.729  -7.613 -72.494  85.612  -7.531 -72.576  84.802   1.000   1.000
 -7.396 -73.343  84.729  -7.531 -72.576  84.802  -7.327 -72.482  84.048   1.000   1.000
 -7.068 -72.445  84.698  -7.613 -72.494  85.612  -7.011 -71.694  85.647   1.000   1.000
 -7.068 -72.445  84.698  -7.011 -71.694  85.647  -5.987 -71.413  84.680   1.000   1.000
 -7.613 -72.494  85.612  -7.531 -72.576  84.802  -7.433 -71.858  84.894   1.000   1.000
 -7.613 -72.494  85.612  -7.544 -71.764  85.698  -7.433 -71.858  84.894   1.000   1.000
 -7.613 -72.494  85.612  -7.544 -71.764  85.698  -7.011 -71.694  85.647   1.000   1.000
 -7.531 -72.576  84.802  -7.327 -72.482  84.048  -7.433 -71.858  84.894   1.000   1.000
 -7.246 -71.301  86.471  -7.673 -70.705  86.703  -6.924 -70.547  86.790   1.000   1.000
 -7.246 -71.301  86.471  -7.011 -71.694  85.647  -6.822 -70.698  85.827   1.000   1.000
 -7.246 -71.301  86.471  -6.822 -70.698  85.827  -6.924 -70.547  86.790   1.000   1.000
 -7.327 -72.482  84.048  -7.433 -71.858  84.894  -6.738 -71.695  83.895   1.000   1.000
 -7.327 -72.482  84.048  -6.738 -71.695  83.895  -6.820 -72.584  83.664   1.000   1.000
 -7.544 -71.764  85.698  -7.433 -71.858  84.894  -7.941 -71.281  85.578   1.000   1.000
 -7.544 -71.764  85.698  -7.941 -71.281  85.578  -7.713 -71.113  86.098   1.000   1.000
 -7.544 -71.764  85.698  -7.713 -71.113  86.098  -6.822 -70.698  85.827   1.000   1.000
 -7.544 -71.764  85.698  -7.011 -71.694  85.647  -6.734 -70.951  84.950   1.000   1.000
 -7.544 -71.764  85.698  -6.734 -70.951  84.950  -6.822 -70.698  85.827   1.000   1.000
 -6.383 -71.894  82.846  -6.012 -70.974  84.163  -6.738 -71.695  83.895   1.000   1.000
 -6.383 -71.894  82.846  -6.179 -71.819  83.770  -6.820 -72.584  83.664   1.000   1.000
 -7.526 -70.235  87.338  -7.673 -70.705  86.703  -7.900 -70.564  86.832   1.000   1.000
 -7.526 -70.235  87.338  -7.673 -70.705  86.703  -6.924 -70.547  86.790   1.000   1.000
 -7.526 -70.235  87.338  -7.900 -70.564  86.832  -7.661 -69.964  86.973   1.000   1.000
 -7.526 -70.235  87.338  -7.438 -69.554  87.686  -7.661 -69.964  86.973   1.000   1.000
 -7.526 -70.235  87.338  -7.438 -69.554  87.686  -6.702 -69.613  87.511   1.000   1.000
 -7.526 -70.235  87.338  -6.924 -70.547  86.790  -6.702 -69.613  87.511   1.000   1.000
 -6.012 -70.974  84.163  -5.896 -70.618  84.881  -5.632 -69.858  85.674   1.000   1.000
 -6.012 -70.974  84.163  -5.896 -70.618  84.881  -5.987 -71.413  84.680   1.000   1.000
 -6.012 -70.974  84.163  -6.179 -71.819  83.770  -5.987 -71.413  84.680   1.000   1.000
 -6.012 -70.974  84.163  -6.738 -71.695  83.895  -6.734 -70.951  84.950   1.000   1.000
 -7.433 -71.858  84.894  -7.941 -71.281  85.578  -6.734 -70.951  84.950   1.000   1.000
 -7.433 -71.858  84.894  -6.738 -71.695  83.895  -6.662 -71.294  84.556   1.000   1.000
