 -6.408 -28.091  40.433  -6.385 -28.372  41.229  -6.133 -28.591  41.432   1.000   1.000
 -6.058 -28.745  41.914  -5.861 -28.824  42.104  -5.881 -29.196  42.236   1.000   1.000
 -5.631 -29.243  42.717  -5.255 -29.195  42.989  -5.281 -29.387  43.411   1.000   1.000
 -5.021 -29.610  44.024  -4.857 -29.838  44.377  -4.875 -29.480  44.651   1.000   1.000
 -4.857 -29.838  44.377  -4.875 -29.480  44.651  -4.596 -30.046  44.997   1.000   1.000
 -4.875 -29.480  44.651  -4.596 -30.046  44.997  -4.463 -30.008  45.202   1.000   1.000
 -4.596 -30.046  44.997  -4.463 -30.008  45.202  -4.250 -30.386  45.714   1.000   1.000
 -3.589 -30.362  47.364  -3.709 -30.523  47.561  -3.340 -30.461  47.566   1.000   1.000
 -3.709 -30.523  47.561  -3.340 -30.461  47.566  -3.341 -30.798  47.779   1.000   1.000
 -3.709 -30.523  47.561  -3.341 -30.798  47.779  -3.636 -30.488  48.177   1.000   1.000
 -3.341 -30.798  47.779  -3.215 -31.294  47.946  -3.203 -30.983  48.542   1.000   1.000
 -3.341 -30.798  47.779  -3.203 -30.983  48.542  -3.456 -30.449  48.457   1.000   1.000
 -3.341 -30.798  47.779  -3.636 -30.488  48.177  -3.456 -30.449  48.457   1.000   1.000
 -3.215 -31.294  47.946  -3.203 -30.983  48.542  -3.155 -31.513  48.593   1.000   1.000
 -3.203 -30.983  48.542  -3.155 -31.513  48.593  -3.249 -30.951  49.165   1.000   1.000
 -3.203 -30.983  48.542  -3.249 -30.951  49.165  -3.456 -30.449  48.457   1.000   1.000
 -3.155 -31.513  48.593  -3.136 -31.612  49.223  -3.136 -32.156  49.243   1.000   1.000
 -3.155 -31.513  48.593  -3.136 -31.612  49.223  -3.249 -30.951  49.165   1.000   1.000
 -3.136 -31.612  49.223  -2.945 -31.253  49.235  -3.249 -30.951  49.165   1.000   1.000
 -3.136 -31.612  49.223  -2.945 -31.253  49.235  -3.169 -31.056  49.821   1.000   1.000
 -3.136 -31.612  49.223  -3.095 -31.617  49.870  -3.136 -32.156  49.243   1.000   1.000
