  5.729 -33.420  53.770   5.930 -33.079  54.381   5.655 -33.274  54.414   1.000   1.000
  5.729 -33.420  53.770   5.655 -33.274  54.414   5.293 -33.401  54.357   1.000   1.000
  6.118 -33.201  54.266   5.930 -33.079  54.381   6.313 -32.921  54.971   1.000   1.000
  6.118 -33.201  54.266   6.467 -33.110  54.293   6.313 -32.921  54.971   1.000   1.000
  5.930 -33.079  54.381   5.655 -33.274  54.414   5.622 -33.124  55.056   1.000   1.000
  5.930 -33.079  54.381   5.962 -32.946  55.038   5.622 -33.124  55.056   1.000   1.000
  5.930 -33.079  54.381   5.962 -32.946  55.038   6.313 -32.921  54.971   1.000   1.000
  5.655 -33.274  54.414   5.293 -33.401  54.357   5.206 -33.220  55.061   1.000   1.000
  5.655 -33.274  54.414   5.622 -33.124  55.056   5.206 -33.220  55.061   1.000   1.000
  5.293 -33.401  54.357   4.827 -33.622  54.437   5.206 -33.220  55.061   1.000   1.000
  4.827 -33.622  54.437   5.206 -33.220  55.061   4.712 -33.402  55.199   1.000   1.000
  4.827 -33.622  54.437   4.712 -33.402  55.199   4.815 -34.233  54.905   1.000   1.000
  4.827 -33.622  54.437   4.863 -34.152  54.371   4.815 -34.233  54.905   1.000   1.000
  5.962 -32.946  55.038   5.622 -33.124  55.056   5.733 -32.824  55.768   1.000   1.000
  5.962 -32.946  55.038   5.733 -32.824  55.768   6.250 -32.518  55.724   1.000   1.000
  5.962 -32.946  55.038   6.313 -32.921  54.971   6.250 -32.518  55.724   1.000   1.000
  5.622 -33.124  55.056   5.206 -33.220  55.061   5.292 -32.871  55.940   1.000   1.000
  5.622 -33.124  55.056   5.733 -32.824  55.768   5.292 -32.871  55.940   1.000   1.000
  5.206 -33.220  55.061   4.712 -33.402  55.199   5.104 -33.125  55.733   1.000   1.000
  5.206 -33.220  55.061   5.104 -33.125  55.733   5.292 -32.871  55.940   1.000   1.000
  4.712 -33.402  55.199   4.815 -34.233  54.905   4.610 -33.399  55.846   1.000   1.000
  4.712 -33.402  55.199   5.104 -33.125  55.733   4.610 -33.399  55.846   1.000   1.000
  5.733 -32.824  55.768   5.292 -32.871  55.940   5.836 -32.534  56.172   1.000   1.000
