 -7.088 -18.961  27.405  -7.054 -19.153  27.945  -6.747 -19.307  28.082   1.000   1.000
 -6.653 -19.413  28.409  -6.415 -19.471  28.538  -6.430 -19.723  28.628   1.000   1.000
 -6.130 -19.761  28.953  -5.680 -19.737  29.138  -5.708 -19.866  29.424   1.000   1.000
 -5.390 -20.023  29.839  -5.189 -20.182  30.078  -5.218 -19.939  30.264   1.000   1.000
 -5.189 -20.182  30.078  -5.218 -19.939  30.264  -4.870 -20.329  30.499   1.000   1.000
 -5.218 -19.939  30.264  -4.870 -20.329  30.499  -4.713 -20.306  30.638   1.000   1.000
 -4.870 -20.329  30.499  -4.713 -20.306  30.638  -4.448 -20.568  30.985   1.000   1.000
 -3.656 -20.566  32.103  -3.797 -20.672  32.237  -3.355 -20.639  32.240   1.000   1.000
 -3.797 -20.672  32.237  -3.355 -20.639  32.240  -3.349 -20.867  32.384   1.000   1.000
 -3.797 -20.672  32.237  -3.349 -20.867  32.384  -3.710 -20.651  32.654   1.000   1.000
 -3.349 -20.867  32.384  -3.187 -21.207  32.497  -3.180 -20.997  32.901   1.000   1.000
 -3.349 -20.867  32.384  -3.180 -20.997  32.901  -3.495 -20.628  32.844   1.000   1.000
 -3.349 -20.867  32.384  -3.710 -20.651  32.654  -3.495 -20.628  32.844   1.000   1.000
 -3.187 -21.207  32.497  -3.180 -20.997  32.901  -3.111 -21.357  32.936   1.000   1.000
 -3.180 -20.997  32.901  -3.111 -21.357  32.936  -3.235 -20.974  33.324   1.000   1.000
 -3.180 -20.997  32.901  -3.235 -20.974  33.324  -3.495 -20.628  32.844   1.000   1.000
 -3.111 -21.357  32.936  -3.085 -21.425  33.363  -3.074 -21.794  33.376   1.000   1.000
 -3.111 -21.357  32.936  -3.085 -21.425  33.363  -3.235 -20.974  33.324   1.000   1.000
 -3.085 -21.425  33.363  -2.865 -21.186  33.371  -3.235 -20.974  33.324   1.000   1.000
 -3.085 -21.425  33.363  -2.865 -21.186  33.371  -3.137 -21.047  33.769   1.000   1.000
 -3.085 -21.425  33.363  -3.035 -21.429  33.802  -3.074 -21.794  33.376   1.000   1.000
 -3.085 -21.425  33.363  -3.035 -21.429  33.802  -3.137 -21.047  33.769   1.000   1.000
 -3.035 -21.429  33.802  -3.105 -21.921  33.754  -2.893 -21.781  33.863   1.000   1.000
 -3.035 -21.429  33.802  -3.105 -21.921  33.754  -3.074 -21.794  33.376   1.000   1.000
 -3.035 -21.429  33.802  -2.893 -21.781  33.863  -2.858 -21.447  34.217   1.000   1.000
 -3.035 -21.429  33.802  -2.858 -21.447  34.217  -3.137 -21.047  33.769   1.000   1.000
 -3.105 -21.921  33.754  -2.893 -21.781  33.863  -3.083 -22.412  34.413   1.000   1.000
 -2.893 -21.781  33.863  -2.604 -21.951  34.428  -2.858 -21.447  34.217   1.000   1.000
 -2.893 -21.781  33.863  -2.604 -21.951  34.428  -3.083 -22.412  34.413   1.000   1.000
 -2.604 -21.951  34.428  -2.944 -22.310  34.794  -2.602 -22.060  34.809   1.000   1.000
 -2.604 -21.951  34.428  -2.944 -22.310  34.794  -3.083 -22.412  34.413   1.000   1.000
 -2.604 -21.951  34.428  -2.337 -21.703  34.823  -2.602 -22.060  34.809   1.000   1.000
 -2.604 -21.951  34.428  -2.337 -21.703  34.823  -2.858 -21.447  34.217   1.000   1.000
 -2.944 -22.310  34.794  -2.602 -22.060  34.809  -2.576 -22.383  35.280   1.000   1.000
 -2.944 -22.310  34.794  -2.576 -22.383  35.280  -3.095 -22.698  35.330   1.000   1.000
 -2.944 -22.310  34.794  -3.095 -22.698  35.330  -3.105 -22.716  34.930   1.000   1.000
 -2.944 -22.310  34.794  -3.083 -22.412  34.413  -3.105 -22.716  34.930   1.000   1.000
 -2.337 -21.703  34.823  -2.602 -22.060  34.809  -2.576 -22.383  35.280   1.000   1.000
 -2.576 -22.383  35.280  -3.095 -22.698  35.330  -2.648 -22.781  35.801   1.000   1.000
 -2.576 -22.383  35.280  -2.247 -22.524  35.432  -2.191 -22.456  35.664   1.000   1.000
 -2.576 -22.383  35.280  -2.247 -22.524  35.432  -2.648 -22.781  35.801   1.000   1.000
 -3.095 -22.698  35.330  -3.001 -22.795  35.840  -2.648 -22.781  35.801   1.000   1.000
 -2.247 -22.524  35.432  -2.191 -22.456  35.664  -2.648 -22.781  35.801   1.000   1.000
 -2.191 -22.456  35.664  -2.648 -22.781  35.801  -2.634 -22.917  36.211   1.000   1.000
 -2.191 -22.456  35.664  -2.634 -22.917  36.211  -1.900 -23.030  36.372   1.000   1.000
 -3.001 -22.795  35.840  -2.648 -22.781  35.801  -2.634 -22.917  36.211   1.000   1.000
 -3.001 -22.795  35.840  -3.024 -22.900  36.244  -2.634 -22.917  36.211   1.000   1.000
 -3.001 -22.795  35.840  -3.024 -22.900  36.244  -2.822 -23.521  36.299   1.000   1.000
 -3.024 -22.900  36.244  -2.634 -22.917  36.211  -3.062 -23.002  36.701   1.000   1.000
 -3.024 -22.900  36.244  -3.062 -23.002  36.701  -2.822 -23.521  36.299   1.000   1.000
 -2.634 -22.917  36.211  -1.900 -23.030  36.372  -2.346 -23.101  36.734   1.000   1.000
 -2.634 -22.917  36.211  -2.346 -23.101  36.734  -2.781 -23.157  36.748   1.000   1.000
 -2.634 -22.917  36.211  -3.062 -23.002  36.701  -2.781 -23.157  36.748   1.000   1.000
 -1.900 -23.030  36.372  -2.346 -23.101  36.734  -2.145 -23.274  36.818   1.000   1.000
 -1.900 -23.030  36.372  -1.638 -23.040  36.760  -2.145 -23.274  36.818   1.000   1.000
 -2.346 -23.101  36.734  -2.781 -23.157  36.748  -2.568 -23.339  37.258   1.000   1.000
 -2.346 -23.101  36.734  -2.145 -23.274  36.818  -2.568 -23.339  37.258   1.000   1.000
 -3.062 -23.002  36.701  -2.781 -23.157  36.748  -3.128 -23.308  36.900   1.000   1.000
 -3.062 -23.002  36.701  -3.128 -23.308  36.900  -2.822 -23.521  36.299   1.000   1.000
 -2.781 -23.157  36.748  -3.128 -23.308  36.900  -2.568 -23.339  37.258   1.000   1.000
 -1.638 -23.040  36.760  -2.145 -23.274  36.818  -1.616 -23.122  37.169   1.000   1.000
 -3.128 -23.308  36.900  -3.186 -23.261  37.166  -2.568 -23.339  37.258   1.000   1.000
 -3.128 -23.308  36.900  -3.186 -23.261  37.166  -3.153 -23.972  37.344   1.000   1.000
 -3.128 -23.308  36.900  -3.153 -23.972  37.344  -2.893 -23.935  36.474   1.000   1.000
 -3.128 -23.308  36.900  -2.822 -23.521  36.299  -2.893 -23.935  36.474   1.000   1.000
 -2.145 -23.274  36.818  -1.616 -23.122  37.169  -1.924 -23.249  37.236   1.000   1.000
 -2.145 -23.274  36.818  -1.924 -23.249  37.236  -2.568 -23.339  37.258   1.000   1.000
 -3.186 -23.261  37.166  -2.568 -23.339  37.258  -3.234 -23.361  37.605   1.000   1.000
 -3.186 -23.261  37.166  -3.234 -23.361  37.605  -3.153 -23.972  37.344   1.000   1.000
 -1.616 -23.122  37.169  -1.924 -23.249  37.236  -1.495 -23.392  37.308   1.000   1.000
 -1.924 -23.249  37.236  -2.568 -23.339  37.258  -1.988 -23.359  37.737   1.000   1.000
 -1.924 -23.249  37.236  -1.495 -23.392  37.308  -1.988 -23.359  37.737   1.000   1.000
 -2.568 -23.339  37.258  -3.234 -23.361  37.605  -2.637 -23.437  37.730   1.000   1.000
 -2.568 -23.339  37.258  -2.637 -23.437  37.730  -1.988 -23.359  37.737   1.000   1.000
 -1.495 -23.392  37.308  -1.988 -23.359  37.737  -1.585 -23.596  37.760   1.000   1.000
 -3.234 -23.361  37.605  -2.637 -23.437  37.730  -3.161 -23.589  38.220   1.000   1.000
 -3.234 -23.361  37.605  -3.239 -23.895  37.824  -3.153 -23.972  37.344   1.000   1.000
 -3.234 -23.361  37.605  -3.239 -23.895  37.824  -3.442 -23.861  38.182   1.000   1.000
 -3.234 -23.361  37.605  -3.161 -23.589  38.220  -3.442 -23.861  38.182   1.000   1.000
 -2.637 -23.437  37.730  -1.988 -23.359  37.737  -2.606 -23.487  38.199   1.000   1.000
 -2.637 -23.437  37.730  -2.606 -23.487  38.199  -3.161 -23.589  38.220   1.000   1.000
 -1.988 -23.359  37.737  -1.585 -23.596  37.760  -1.972 -23.448  38.216   1.000   1.000
 -1.988 -23.359  37.737  -2.606 -23.487  38.199  -1.972 -23.448  38.216   1.000   1.000
 -1.585 -23.596  37.760  -1.526 -23.940  37.845  -1.554 -23.908  38.272   1.000   1.000
 -1.585 -23.596  37.760  -1.972 -23.448  38.216  -1.554 -23.908  38.272   1.000   1.000
 -3.239 -23.895  37.824  -3.442 -23.861  38.182  -3.454 -24.277  38.274   1.000   1.000
 -2.606 -23.487  38.199  -1.972 -23.448  38.216  -1.947 -23.521  38.560   1.000   1.000
 -2.606 -23.487  38.199  -3.161 -23.589  38.220  -2.753 -23.747  38.270   1.000   1.000
 -2.606 -23.487  38.199  -2.753 -23.747  38.270  -2.597 -23.664  38.736   1.000   1.000
 -2.606 -23.487  38.199  -1.947 -23.521  38.560  -2.597 -23.664  38.736   1.000   1.000
 -1.972 -23.448  38.216  -1.554 -23.908  38.272  -1.947 -23.521  38.560   1.000   1.000
 -3.161 -23.589  38.220  -2.753 -23.747  38.270  -3.296 -23.744  38.704   1.000   1.000
 -3.161 -23.589  38.220  -3.442 -23.861  38.182  -3.296 -23.744  38.704   1.000   1.000
 -2.753 -23.747  38.270  -3.296 -23.744  38.704  -2.597 -23.664  38.736   1.000   1.000
 -3.442 -23.861  38.182  -3.454 -24.277  38.274  -3.896 -24.033  38.819   1.000   1.000
 -3.442 -23.861  38.182  -3.296 -23.744  38.704  -3.896 -24.033  38.819   1.000   1.000
