 -0.759 -37.154  41.329  -0.543 -37.357  41.320  -0.929 -37.300  41.936   1.000   1.000
 -0.543 -37.352  41.336  -0.929 -37.300  41.936  -0.310 -37.705  42.155   1.000   1.000
 -0.541 -36.903  41.890  -0.194 -36.864  41.982  -0.518 -36.592  42.273   1.000   1.000
 -0.541 -36.903  41.890  -0.518 -36.592  42.273  -1.009 -37.131  42.435   1.000   1.000
 -0.929 -37.294  41.951  -0.310 -37.705  42.155  -0.417 -37.488  42.496   1.000   1.000
 -0.929 -37.294  41.951  -1.009 -37.131  42.435  -0.417 -37.488  42.496   1.000   1.000
 -0.929 -37.294  41.951  -1.009 -37.131  42.435  -1.471 -36.579  42.310   1.000   1.000
 -0.310 -37.699  42.171  -0.417 -37.488  42.496  -0.362 -37.888  42.862   1.000   1.000
 -0.518 -36.586  42.288  -1.009 -37.131  42.435  -1.001 -36.428  42.606   1.000   1.000
 -0.518 -36.586  42.288  -1.001 -36.428  42.606  -0.659 -36.281  42.676   1.000   1.000
 -1.009 -37.125  42.451  -0.417 -37.488  42.496  -0.950 -37.146  43.059   1.000   1.000
 -1.009 -37.125  42.451  -1.001 -36.428  42.606  -0.984 -36.829  42.926   1.000   1.000
 -1.009 -37.125  42.451  -0.984 -36.829  42.926  -0.950 -37.146  43.059   1.000   1.000
 -1.009 -37.125  42.451  -1.471 -36.579  42.310  -1.245 -36.934  43.104   1.000   1.000
 -0.417 -37.482  42.512  -0.950 -37.146  43.059  -0.415 -37.312  43.118   1.000   1.000
 -0.417 -37.482  42.512  -0.362 -37.888  42.862  -0.352 -37.781  43.054   1.000   1.000
 -0.417 -37.482  42.512  -0.415 -37.312  43.118  -0.352 -37.781  43.054   1.000   1.000
 -1.001 -36.422  42.622  -0.659 -36.281  42.676  -0.851 -36.266  43.183   1.000   1.000
 -1.001 -36.422  42.622  -0.984 -36.829  42.926  -0.851 -36.266  43.183   1.000   1.000
 -0.984 -36.823  42.941  -0.950 -37.146  43.059  -1.245 -36.934  43.104   1.000   1.000
 -0.984 -36.823  42.941  -0.851 -36.266  43.183  -1.091 -36.826  43.337   1.000   1.000
 -0.950 -37.140  43.075  -0.415 -37.312  43.118  -0.805 -36.947  43.546   1.000   1.000
 -0.950 -37.140  43.075  -1.091 -36.826  43.337  -0.805 -36.947  43.546   1.000   1.000
 -0.950 -37.140  43.075  -1.091 -36.826  43.337  -1.245 -36.934  43.104   1.000   1.000
 -0.415 -37.306  43.134  -0.352 -37.781  43.054  -0.362 -37.154  43.606   1.000   1.000
 -0.415 -37.306  43.134  -0.805 -36.947  43.546  -0.362 -37.154  43.606   1.000   1.000
 -0.851 -36.260  43.199  -1.091 -36.826  43.337  -0.968 -36.078  43.747   1.000   1.000
 -1.091 -36.820  43.353  -0.805 -36.947  43.546  -1.340 -36.496  43.900   1.000   1.000
 -1.091 -36.820  43.353  -1.245 -36.934  43.104  -1.340 -36.496  43.900   1.000   1.000
 -0.805 -36.942  43.561  -0.362 -37.154  43.606  -0.455 -37.119  43.922   1.000   1.000
 -0.805 -36.942  43.561  -0.455 -37.119  43.922  -0.736 -36.785  43.929   1.000   1.000
