 -5.897 -15.763  22.178  -5.877 -16.136  22.631  -5.625 -16.330  22.714   1.000   1.000
 -5.552 -16.547  22.993  -5.356 -16.647  23.100  -5.371 -16.921  23.098   1.000   1.000
 -5.126 -17.069  23.404  -4.754 -17.108  23.596  -4.782 -17.334  23.826   1.000   1.000
 -4.524 -17.628  24.176  -4.361 -17.864  24.354  -4.387 -17.695  24.617   1.000   1.000
 -4.361 -17.864  24.354  -4.387 -17.695  24.617  -4.102 -18.151  24.712   1.000   1.000
 -4.387 -17.695  24.617  -4.102 -18.151  24.712  -3.973 -18.176  24.856   1.000   1.000
 -4.102 -18.151  24.712  -3.973 -18.176  24.856  -3.759 -18.548  25.103   1.000   1.000
 -3.116 -18.934  26.192  -3.236 -19.084  26.282  -2.868 -19.050  26.303   1.000   1.000
 -3.236 -19.084  26.282  -2.868 -19.050  26.303  -2.866 -19.321  26.362   1.000   1.000
 -3.236 -19.084  26.282  -2.866 -19.321  26.362  -3.169 -19.209  26.693   1.000   1.000
 -2.866 -19.321  26.362  -2.734 -19.687  26.354  -2.733 -19.625  26.817   1.000   1.000
 -2.866 -19.321  26.362  -2.733 -19.625  26.817  -2.993 -19.252  26.886   1.000   1.000
 -2.866 -19.321  26.362  -3.169 -19.209  26.693  -2.993 -19.252  26.886   1.000   1.000
 -2.734 -19.687  26.354  -2.733 -19.625  26.817  -2.678 -19.985  26.726   1.000   1.000
 -2.733 -19.625  26.817  -2.678 -19.985  26.726  -2.786 -19.752  27.231   1.000   1.000
 -2.733 -19.625  26.817  -2.786 -19.752  27.231  -2.993 -19.252  26.886   1.000   1.000
 -2.678 -19.985  26.726  -2.664 -20.199  27.113  -2.656 -20.559  26.997   1.000   1.000
 -2.678 -19.985  26.726  -2.664 -20.199  27.113  -2.786 -19.752  27.231   1.000   1.000
 -2.664 -20.199  27.113  -2.479 -19.970  27.209  -2.786 -19.752  27.231   1.000   1.000
 -2.664 -20.199  27.113  -2.479 -19.970  27.209  -2.711 -19.977  27.636   1.000   1.000
 -2.664 -20.199  27.113  -2.629 -20.356  27.535  -2.656 -20.559  26.997   1.000   1.000
 -2.664 -20.199  27.113  -2.629 -20.356  27.535  -2.711 -19.977  27.636   1.000   1.000
 -2.629 -20.356  27.535  -2.689 -20.814  27.316  -2.513 -20.716  27.474   1.000   1.000
 -2.629 -20.356  27.535  -2.689 -20.814  27.316  -2.656 -20.559  26.997   1.000   1.000
 -2.629 -20.356  27.535  -2.513 -20.716  27.474  -2.487 -20.518  27.932   1.000   1.000
 -2.629 -20.356  27.535  -2.487 -20.518  27.932  -2.711 -19.977  27.636   1.000   1.000
 -2.689 -20.814  27.316  -2.513 -20.716  27.474  -2.683 -21.517  27.779   1.000   1.000
 -2.513 -20.716  27.474  -2.282 -21.076  27.962  -2.487 -20.518  27.932   1.000   1.000
 -2.513 -20.716  27.474  -2.282 -21.076  27.962  -2.683 -21.517  27.779   1.000   1.000
 -2.282 -21.076  27.962  -2.572 -21.552  28.184  -2.286 -21.314  28.291   1.000   1.000
 -2.282 -21.076  27.962  -2.572 -21.552  28.184  -2.683 -21.517  27.779   1.000   1.000
 -2.282 -21.076  27.962  -2.064 -20.974  28.434  -2.286 -21.314  28.291   1.000   1.000
 -2.282 -21.076  27.962  -2.064 -20.974  28.434  -2.487 -20.518  27.932   1.000   1.000
 -2.572 -21.552  28.184  -2.286 -21.314  28.291  -2.273 -21.790  28.632   1.000   1.000
 -2.572 -21.552  28.184  -2.273 -21.790  28.632  -2.708 -22.114  28.561   1.000   1.000
 -2.572 -21.552  28.184  -2.708 -22.114  28.561  -2.711 -21.991  28.170   1.000   1.000
 -2.572 -21.552  28.184  -2.683 -21.517  27.779  -2.711 -21.991  28.170   1.000   1.000
 -2.064 -20.974  28.434  -2.286 -21.314  28.291  -2.273 -21.790  28.632   1.000   1.000
 -2.273 -21.790  28.632  -2.708 -22.114  28.561  -2.343 -22.356  28.993   1.000   1.000
 -2.273 -21.790  28.632  -2.002 -21.977  28.734  -1.959 -21.993  28.982   1.000   1.000
 -2.273 -21.790  28.632  -2.002 -21.977  28.734  -2.343 -22.356  28.993   1.000   1.000
 -2.708 -22.114  28.561  -2.638 -22.385  29.021  -2.343 -22.356  28.993   1.000   1.000
 -2.002 -21.977  28.734  -1.959 -21.993  28.982  -2.343 -22.356  28.993   1.000   1.000
 -1.959 -21.993  28.982  -2.343 -22.356  28.993  -2.339 -22.630  29.340   1.000   1.000
 -1.959 -21.993  28.982  -2.339 -22.630  29.340  -1.730 -22.792  29.467   1.000   1.000
 -2.638 -22.385  29.021  -2.343 -22.356  28.993  -2.339 -22.630  29.340   1.000   1.000
 -2.638 -22.385  29.021  -2.664 -22.628  29.372  -2.339 -22.630  29.340   1.000   1.000
