 -4.896 -50.699  49.474  -4.835 -50.821  49.879  -4.822 -51.447  49.568   1.000   1.000
 -4.835 -50.821  49.879  -4.822 -51.447  49.568  -4.770 -51.634  50.218   1.000   1.000
 -4.835 -50.821  49.879  -4.784 -51.174  50.524  -4.770 -51.634  50.218   1.000   1.000
 -4.784 -51.174  50.524  -4.770 -51.634  50.218  -4.721 -51.541  51.012   1.000   1.000
 -4.699 -51.646  51.624  -4.747 -51.584  52.281  -4.794 -52.039  52.346   1.000   1.000
 -4.747 -51.584  52.281  -4.794 -52.039  52.346  -4.822 -51.554  53.097   1.000   1.000
 -4.794 -52.039  52.346  -4.822 -51.554  53.097  -4.827 -52.166  53.025   1.000   1.000
 -4.822 -51.554  53.097  -4.827 -52.166  53.025  -4.885 -51.686  53.710   1.000   1.000
 -4.827 -52.166  53.025  -4.885 -51.686  53.710  -4.871 -52.365  53.819   1.000   1.000
 -4.885 -51.686  53.710  -4.871 -52.365  53.819  -4.982 -52.395  54.394   1.000   1.000
 -4.885 -51.686  53.710  -4.982 -52.395  54.394  -4.921 -51.822  54.655   1.000   1.000
 -4.871 -52.365  53.819  -4.982 -52.395  54.394  -4.868 -52.664  54.591   1.000   1.000
 -4.982 -52.395  54.394  -4.921 -51.822  54.655  -5.088 -52.576  54.573   1.000   1.000
 -4.982 -52.395  54.394  -5.088 -52.576  54.573  -4.868 -52.664  54.591   1.000   1.000
 -4.921 -51.822  54.655  -5.088 -52.576  54.573  -4.881 -52.146  55.153   1.000   1.000
 -5.088 -52.576  54.573  -4.868 -52.664  54.591  -5.168 -52.804  55.071   1.000   1.000
 -5.088 -52.576  54.573  -4.881 -52.146  55.153  -5.168 -52.804  55.071   1.000   1.000
 -4.868 -52.664  54.591  -4.862 -52.778  55.065  -5.168 -52.804  55.071   1.000   1.000
 -4.881 -52.146  55.153  -5.168 -52.804  55.071  -5.286 -52.932  55.826   1.000   1.000
 -4.881 -52.146  55.153  -4.852 -52.302  55.884  -5.286 -52.932  55.826   1.000   1.000
 -4.862 -52.778  55.065  -5.168 -52.804  55.071  -4.855 -53.010  55.800   1.000   1.000
 -4.862 -52.778  55.065  -4.852 -52.302  55.884  -4.855 -53.010  55.800   1.000   1.000
 -5.168 -52.804  55.071  -4.855 -53.010  55.800  -5.286 -52.932  55.826   1.000   1.000
 -4.852 -52.302  55.884  -4.855 -53.010  55.800  -4.319 -52.680  56.726   1.000   1.000
 -4.852 -52.302  55.884  -5.286 -52.932  55.826  -5.233 -52.423  56.593   1.000   1.000
 -4.852 -52.302  55.884  -4.743 -52.316  56.612  -5.233 -52.423  56.593   1.000   1.000
 -4.852 -52.302  55.884  -4.743 -52.316  56.612  -4.319 -52.680  56.726   1.000   1.000
 -4.855 -53.010  55.800  -5.286 -52.932  55.826  -5.301 -52.927  56.658   1.000   1.000
 -4.855 -53.010  55.800  -4.730 -53.050  56.625  -5.301 -52.927  56.658   1.000   1.000
 -4.855 -53.010  55.800  -4.730 -53.050  56.625  -4.319 -52.680  56.726   1.000   1.000
 -5.286 -52.932  55.826  -5.301 -52.927  56.658  -5.233 -52.423  56.593   1.000   1.000
 -4.743 -52.316  56.612  -4.756 -52.370  57.088  -5.195 -52.352  57.181   1.000   1.000
 -4.743 -52.316  56.612  -4.756 -52.370  57.088  -4.319 -52.680  56.726   1.000   1.000
 -4.743 -52.316  56.612  -5.195 -52.352  57.181  -5.233 -52.423  56.593   1.000   1.000
 -4.730 -53.050  56.625  -5.241 -52.869  57.340  -4.747 -53.000  57.373   1.000   1.000
 -4.730 -53.050  56.625  -5.241 -52.869  57.340  -5.301 -52.927  56.658   1.000   1.000
