  0.157 -42.024  16.795   0.417 -41.719  17.070   0.173 -41.934  17.246   1.000   1.000
  0.417 -41.719  17.070   0.173 -41.934  17.496   0.491 -41.579  17.473   1.000   1.000
  0.417 -41.719  17.070   0.491 -41.579  17.723   0.950 -41.446  17.040   1.000   1.000
  0.417 -41.719  17.070   0.763 -41.367  16.840   0.950 -41.446  17.040   1.000   1.000
  0.173 -41.934  17.496   0.491 -41.579  17.723  -0.002 -41.938  17.812   1.000   1.000
  0.491 -41.579  17.723  -0.002 -41.938  18.062   0.009 -41.727  18.289   1.000   1.000
  0.491 -41.579  17.723   0.950 -41.446  17.291   1.012 -41.348  17.762   1.000   1.000
  0.491 -41.579  17.723   0.719 -41.065  17.857   0.555 -41.109  18.078   1.000   1.000
  0.491 -41.579  17.723   0.719 -41.065  17.857   1.012 -41.348  17.762   1.000   1.000
  0.491 -41.579  17.723   0.009 -41.727  18.540   0.555 -41.109  18.078   1.000   1.000
  0.950 -41.446  17.291   1.012 -41.348  18.013   1.236 -40.928  17.889   1.000   1.000
  0.719 -41.065  17.857   0.555 -41.109  18.328   0.693 -40.730  17.645   1.000   1.000
  0.719 -41.065  17.857   0.693 -40.730  17.895   0.969 -40.825  18.020   1.000   1.000
  0.719 -41.065  17.857   1.012 -41.348  18.013   0.969 -40.825  18.020   1.000   1.000
  0.009 -41.727  18.540   0.555 -41.109  18.328   0.613 -41.138  18.685   1.000   1.000
  0.009 -41.727  18.540  -0.035 -41.552  18.884  -0.188 -41.781  18.816   1.000   1.000
  0.009 -41.727  18.540  -0.035 -41.552  18.884   0.613 -41.138  18.685   1.000   1.000
  0.555 -41.109  18.328   0.693 -40.730  17.895   0.429 -40.620  17.879   1.000   1.000
  0.555 -41.109  18.328   0.429 -40.620  18.128   0.708 -40.657  18.324   1.000   1.000
  0.555 -41.109  18.328   0.433 -40.418  18.399   0.351 -40.827  18.708   1.000   1.000
  0.555 -41.109  18.328   0.708 -40.657  18.575   0.613 -41.138  18.685   1.000   1.000
