  2.309 -24.394  32.835   2.551 -24.389  33.248   2.473 -24.317  33.121   1.000   1.000
  2.775 -24.420  33.612   2.883 -24.524  34.053   2.879 -24.080  33.901   1.000   1.000
  2.775 -24.420  33.612   2.897 -24.128  33.693   2.879 -24.080  33.901   1.000   1.000
  2.883 -24.524  34.053   3.053 -24.637  34.517   2.879 -24.080  33.901   1.000   1.000
  3.767 -24.983  35.725   3.792 -25.029  36.303   4.239 -25.125  36.263   1.000   1.000
  3.792 -25.029  36.303   4.239 -25.125  36.263   3.898 -25.112  36.662   1.000   1.000
  4.239 -25.125  36.263   3.898 -25.112  36.662   4.383 -25.186  36.767   1.000   1.000
  3.898 -25.112  36.662   4.383 -25.186  36.767   3.860 -25.321  37.157   1.000   1.000
  4.383 -25.186  36.767   3.860 -25.321  37.157   4.356 -25.242  37.162   1.000   1.000
  3.860 -25.321  37.157   4.356 -25.242  37.162   4.284 -25.422  37.506   1.000   1.000
  3.860 -25.321  37.157   3.886 -25.456  37.486   4.284 -25.422  37.506   1.000   1.000
  4.356 -25.242  37.162   4.284 -25.422  37.506   4.714 -25.263  37.490   1.000   1.000
  5.489 -25.105  39.651   5.311 -25.249  39.397   5.111 -25.494  39.439   1.000   1.000
  5.489 -25.105  39.651   5.111 -25.494  39.439   5.158 -25.537  40.017   1.000   1.000
  5.489 -25.105  39.651   5.158 -25.537  40.017   5.568 -25.409  40.645   1.000   1.000
  3.886 -25.456  37.486   4.284 -25.422  37.506   4.245 -25.663  37.862   1.000   1.000
  4.281 -25.781  38.908   4.295 -25.778  39.376   4.112 -25.926  39.419   1.000   1.000
  4.281 -25.781  38.908   4.295 -25.778  39.376   5.068 -25.442  38.887   1.000   1.000
  4.281 -25.781  38.908   4.230 -25.718  38.368   4.966 -25.417  38.362   1.000   1.000
  4.281 -25.781  38.908   5.068 -25.442  38.887   4.966 -25.417  38.362   1.000   1.000
  4.295 -25.778  39.376   4.112 -25.926  39.419   4.356 -25.767  39.917   1.000   1.000
  4.295 -25.778  39.376   4.356 -25.767  39.917   5.111 -25.494  39.439   1.000   1.000
  4.295 -25.778  39.376   5.111 -25.494  39.439   5.068 -25.442  38.887   1.000   1.000
