  2.989 -43.562  37.970   2.644 -43.550  37.923   2.067 -43.030  38.487   1.000   1.000
  2.067 -43.030  38.487   1.736 -42.916  38.619   2.122 -42.826  39.101   1.000   1.000
  1.736 -42.916  38.619   2.122 -42.826  39.101   1.606 -42.161  39.350   1.000   1.000
  1.973 -43.519  39.325   1.801 -43.229  39.244   1.758 -43.140  39.647   1.000   1.000
  1.801 -43.229  39.244   2.122 -42.826  39.101   1.585 -42.763  39.292   1.000   1.000
  1.801 -43.229  39.244   1.585 -42.763  39.292   1.758 -43.140  39.647   1.000   1.000
  2.122 -42.826  39.101   1.585 -42.763  39.292   1.606 -42.161  39.350   1.000   1.000
  1.585 -42.763  39.292   1.758 -43.140  39.647   1.539 -42.803  39.847   1.000   1.000
  1.585 -42.763  39.292   1.539 -42.803  39.847   0.666 -42.624  40.022   1.000   1.000
  1.585 -42.763  39.292   1.606 -42.161  39.350   0.666 -42.624  40.022   1.000   1.000
  1.606 -42.161  39.350   2.198 -41.262  38.875   1.700 -41.255  39.405   1.000   1.000
  1.606 -42.161  39.350   0.666 -42.624  40.022   1.483 -42.118  40.010   1.000   1.000
  1.606 -42.161  39.350   1.483 -42.118  40.010   1.578 -41.448  39.932   1.000   1.000
  1.606 -42.161  39.350   1.700 -41.255  39.405   1.578 -41.448  39.932   1.000   1.000
  2.198 -41.262  38.875   2.166 -41.258  39.227   1.700 -41.255  39.405   1.000   1.000
  0.666 -42.624  40.022   1.483 -42.118  40.010   1.415 -41.940  40.535   1.000   1.000
  1.483 -42.118  40.010   1.578 -41.448  39.932   1.415 -41.940  40.535   1.000   1.000
  1.700 -41.255  39.405   2.002 -41.063  39.481   2.243 -41.329  39.945   1.000   1.000
  1.700 -41.255  39.405   2.002 -41.063  39.481   1.511 -40.802  39.511   1.000   1.000
  1.700 -41.255  39.405   1.578 -41.448  39.932   2.243 -41.329  39.945   1.000   1.000
  2.002 -41.063  39.481   2.243 -41.329  39.945   2.339 -40.710  40.010   1.000   1.000
  2.002 -41.063  39.481   1.511 -40.802  39.511   1.767 -40.620  39.940   1.000   1.000
  2.002 -41.063  39.481   2.339 -40.710  40.010   1.767 -40.620  39.940   1.000   1.000
  1.578 -41.448  39.932   2.243 -41.329  39.945   1.645 -41.472  40.589   1.000   1.000
  1.578 -41.448  39.932   1.415 -41.940  40.535   1.645 -41.472  40.589   1.000   1.000
  2.243 -41.329  39.945   1.645 -41.472  40.589   1.688 -40.813  40.710   1.000   1.000
  2.243 -41.329  39.945   2.339 -40.710  40.010   1.688 -40.813  40.710   1.000   1.000
  1.511 -40.802  39.511   1.767 -40.620  39.940   1.941 -39.996  39.374   1.000   1.000
  1.645 -41.472  40.589   1.688 -40.813  40.710   1.573 -40.529  41.090   1.000   1.000
  2.339 -40.710  40.010   1.767 -40.620  39.940   1.688 -40.813  40.710   1.000   1.000
  1.767 -40.620  39.940   1.941 -39.996  39.374   2.258 -40.010  39.966   1.000   1.000
  1.767 -40.620  39.940   1.688 -40.813  40.710   1.886 -39.975  40.576   1.000   1.000
  1.767 -40.620  39.940   2.258 -40.010  39.966   1.886 -39.975  40.576   1.000   1.000
  1.941 -39.996  39.374   2.589 -39.964  39.518   2.258 -40.010  39.966   1.000   1.000
  1.941 -39.996  39.374   2.589 -39.964  39.518   2.417 -39.279  39.271   1.000   1.000
  2.589 -39.964  39.518   2.258 -40.010  39.966   2.497 -39.348  39.937   1.000   1.000
  2.589 -39.964  39.518   2.417 -39.279  39.271   2.497 -39.348  39.937   1.000   1.000
  1.688 -40.813  40.710   1.573 -40.529  41.090   1.886 -39.975  40.576   1.000   1.000
  2.258 -40.010  39.966   1.886 -39.975  40.576   2.253 -39.731  40.526   1.000   1.000
  2.258 -40.010  39.966   2.497 -39.348  39.937   2.253 -39.731  40.526   1.000   1.000
  2.417 -39.279  39.271   3.004 -38.977  38.925   2.481 -38.741  39.388   1.000   1.000
  2.417 -39.279  39.271   2.497 -39.348  39.937   2.481 -38.741  39.388   1.000   1.000
