 -0.991 -35.183  28.245  -0.731 -35.366  28.168  -1.193 -35.519  28.752   1.000   1.000
 -0.731 -35.366  28.184  -1.193 -35.519  28.752  -0.451 -35.961  28.816   1.000   1.000
 -0.727 -35.140  28.840  -0.309 -35.135  28.937  -0.697 -34.983  29.295   1.000   1.000
 -0.727 -35.140  28.840  -0.697 -34.983  29.295  -1.287 -35.531  29.265   1.000   1.000
 -1.193 -35.519  28.767  -0.451 -35.961  28.816  -0.577 -35.877  29.199   1.000   1.000
 -1.193 -35.519  28.767  -1.287 -35.531  29.265  -0.577 -35.877  29.199   1.000   1.000
 -1.193 -35.519  28.767  -1.287 -35.531  29.265  -1.840 -34.986  29.336   1.000   1.000
 -0.451 -35.961  28.832  -0.577 -35.877  29.199  -0.512 -36.364  29.401   1.000   1.000
 -0.697 -34.983  29.310  -1.287 -35.531  29.265  -1.275 -34.945  29.655   1.000   1.000
 -0.697 -34.983  29.310  -1.275 -34.945  29.655  -0.864 -34.833  29.767   1.000   1.000
 -1.287 -35.531  29.281  -0.577 -35.877  29.199  -1.214 -35.752  29.830   1.000   1.000
 -1.287 -35.531  29.281  -1.275 -34.945  29.655  -1.255 -35.418  29.814   1.000   1.000
 -1.287 -35.531  29.281  -1.255 -35.418  29.814  -1.214 -35.752  29.830   1.000   1.000
 -1.287 -35.531  29.281  -1.840 -34.986  29.336  -1.568 -35.575  29.943   1.000   1.000
 -0.577 -35.877  29.216  -1.214 -35.752  29.830  -0.573 -35.922  29.827   1.000   1.000
 -0.577 -35.877  29.216  -0.512 -36.364  29.401  -0.499 -36.330  29.612   1.000   1.000
 -0.577 -35.877  29.216  -0.573 -35.922  29.827  -0.499 -36.330  29.612   1.000   1.000
 -1.275 -34.945  29.671  -0.864 -34.833  29.767  -1.093 -34.989  30.236   1.000   1.000
 -1.275 -34.945  29.671  -1.255 -35.418  29.814  -1.093 -34.989  30.236   1.000   1.000
 -1.255 -35.418  29.830  -1.214 -35.752  29.830  -1.568 -35.575  29.943   1.000   1.000
 -1.255 -35.418  29.830  -1.093 -34.989  30.236  -1.382 -35.553  30.191   1.000   1.000
 -1.214 -35.752  29.847  -0.573 -35.922  29.827  -1.039 -35.732  30.341   1.000   1.000
 -1.214 -35.752  29.847  -1.382 -35.553  30.191  -1.039 -35.732  30.341   1.000   1.000
 -1.214 -35.752  29.847  -1.382 -35.553  30.191  -1.568 -35.575  29.943   1.000   1.000
 -0.573 -35.922  29.844  -0.499 -36.330  29.612  -0.507 -35.941  30.326   1.000   1.000
 -0.573 -35.922  29.844  -1.039 -35.732  30.341  -0.507 -35.941  30.326   1.000   1.000
 -1.093 -34.989  30.252  -1.382 -35.553  30.191  -1.231 -35.005  30.815   1.000   1.000
 -1.382 -35.553  30.208  -1.039 -35.732  30.341  -1.679 -35.440  30.817   1.000   1.000
 -1.382 -35.553  30.208  -1.568 -35.575  29.943  -1.679 -35.440  30.817   1.000   1.000
 -1.039 -35.732  30.357  -0.507 -35.941  30.326  -0.617 -36.014  30.627   1.000   1.000
 -1.039 -35.732  30.357  -0.617 -36.014  30.627  -0.955 -35.712  30.745   1.000   1.000
 -1.039 -35.732  30.357  -0.955 -35.712  30.745  -1.679 -35.440  30.817   1.000   1.000
 -0.617 -36.014  30.644  -0.955 -35.712  30.745  -0.607 -35.752  31.189   1.000   1.000
 -0.955 -35.712  30.760  -1.231 -35.005  30.815  -0.834 -35.135  30.845   1.000   1.000
 -0.955 -35.712  30.760  -1.231 -35.005  30.815  -1.679 -35.440  30.817   1.000   1.000
 -0.955 -35.712  30.760  -0.834 -35.135  30.845  -0.607 -35.752  31.189   1.000   1.000
 -1.231 -35.005  30.831  -0.834 -35.135  30.845  -0.853 -35.110  31.269   1.000   1.000
 -1.231 -35.005  30.831  -0.853 -35.110  31.269  -1.392 -34.904  31.245   1.000   1.000
 -1.231 -35.005  30.831  -1.392 -34.904  31.245  -1.679 -35.440  30.817   1.000   1.000
 -0.834 -35.135  30.862  -0.607 -35.752  31.189  -0.853 -35.110  31.269   1.000   1.000
 -0.607 -35.752  31.205  -0.853 -35.110  31.269  -0.850 -35.053  31.729   1.000   1.000
 -0.607 -35.752  31.205  -1.180 -35.259  31.309  -1.218 -35.707  31.812   1.000   1.000
 -0.607 -35.752  31.205  -0.850 -35.053  31.729  -0.467 -35.883  31.754   1.000   1.000
 -0.853 -35.110  31.286  -1.392 -34.904  31.245  -1.183 -34.822  31.643   1.000   1.000
 -0.853 -35.110  31.286  -1.183 -34.822  31.643  -0.850 -35.053  31.729   1.000   1.000
 -1.392 -34.904  31.262  -1.180 -35.259  31.309  -1.652 -35.426  31.377   1.000   1.000
 -1.392 -34.904  31.262  -1.286 -34.504  31.526  -1.183 -34.822  31.643   1.000   1.000
 -1.392 -34.904  31.262  -1.679 -35.440  30.817  -1.652 -35.426  31.377   1.000   1.000
 -1.180 -35.259  31.326  -1.218 -35.707  31.812  -1.652 -35.426  31.377   1.000   1.000
 -1.286 -34.504  31.542  -1.183 -34.822  31.643  -1.336 -34.548  32.301   1.000   1.000
 -1.286 -34.504  31.542  -1.593 -35.428  31.709  -1.652 -35.426  31.377   1.000   1.000
 -1.183 -34.822  31.660  -0.850 -35.053  31.729  -1.188 -34.835  32.264   1.000   1.000
 -1.183 -34.822  31.660  -1.188 -34.835  32.264  -1.336 -34.548  32.301   1.000   1.000
 -0.850 -35.053  31.745  -0.467 -35.883  31.754  -0.079 -35.625  32.160   1.000   1.000
 -0.850 -35.053  31.745  -0.781 -35.008  32.200  -1.188 -34.835  32.264   1.000   1.000
 -0.850 -35.053  31.745  -0.781 -35.008  32.200  -0.079 -35.625  32.160   1.000   1.000
 -0.467 -35.883  31.771  -0.467 -35.857  32.265  -0.566 -36.635  32.458   1.000   1.000
 -0.467 -35.883  31.771  -0.467 -35.857  32.265  -0.079 -35.625  32.160   1.000   1.000
 -0.781 -35.008  32.216  -1.188 -34.835  32.264  -1.193 -34.825  32.718   1.000   1.000
 -0.781 -35.008  32.216  -1.193 -34.825  32.718  -0.733 -35.101  32.727   1.000   1.000
 -0.781 -35.008  32.216  -0.733 -35.101  32.727  -0.079 -35.625  32.160   1.000   1.000
 -1.387 -35.381  32.232  -1.237 -35.677  32.200  -1.169 -35.488  32.735   1.000   1.000
 -1.387 -35.381  32.232  -1.237 -35.677  32.200  -1.556 -35.451  32.080   1.000   1.000
 -1.387 -35.381  32.232  -1.169 -35.488  32.735  -1.193 -34.825  32.718   1.000   1.000
 -1.840 -34.986  29.352  -1.568 -35.575  29.943  -2.048 -34.954  29.883   1.000   1.000
 -1.840 -34.986  29.352  -2.048 -34.954  29.883  -2.615 -34.717  29.861   1.000   1.000
 -1.237 -35.677  32.216  -1.218 -35.707  31.812  -1.556 -35.451  32.080   1.000   1.000
 -1.237 -35.677  32.216  -1.169 -35.488  32.735  -0.472 -35.856  32.734   1.000   1.000
 -1.568 -35.575  29.959  -2.048 -34.954  29.883  -1.679 -35.440  30.817   1.000   1.000
 -0.467 -35.857  32.282  -0.566 -36.635  32.458  -0.565 -36.479  32.592   1.000   1.000
 -0.467 -35.857  32.282  -0.565 -36.479  32.592  -0.472 -35.856  32.734   1.000   1.000
 -0.467 -35.857  32.282  -0.472 -35.856  32.734  -0.079 -35.625  32.160   1.000   1.000
 -1.218 -35.707  31.828  -1.556 -35.451  32.080  -1.593 -35.428  31.709   1.000   1.000
 -1.218 -35.707  31.828  -1.593 -35.428  31.709  -1.652 -35.426  31.377   1.000   1.000
 -1.188 -34.835  32.281  -1.336 -34.548  32.301  -1.193 -34.825  32.718   1.000   1.000
 -0.566 -36.635  32.474  -0.565 -36.479  32.592  -0.714 -36.542  33.189   1.000   1.000
 -0.565 -36.479  32.609  -0.472 -35.856  32.734  -0.482 -36.050  33.241   1.000   1.000
 -0.565 -36.479  32.609  -0.482 -36.050  33.241  -0.714 -36.542  33.189   1.000   1.000
 -1.169 -35.488  32.752  -1.193 -34.825  32.718  -0.749 -35.136  33.229   1.000   1.000
 -1.169 -35.488  32.752  -0.472 -35.856  32.734  -1.111 -35.447  33.260   1.000   1.000
 -1.169 -35.488  32.752  -0.749 -35.136  33.229  -1.111 -35.447  33.260   1.000   1.000
 -1.193 -34.825  32.733  -0.733 -35.101  32.727  -1.137 -34.805  33.257   1.000   1.000
 -0.733 -35.101  32.744  -0.472 -35.856  32.734  -0.552 -35.590  33.253   1.000   1.000
 -0.733 -35.101  32.744  -0.472 -35.856  32.734  -0.079 -35.625  32.160   1.000   1.000
 -0.733 -35.101  32.744  -0.749 -35.136  33.229  -1.137 -34.805  33.257   1.000   1.000
 -0.733 -35.101  32.744  -0.749 -35.136  33.229  -0.552 -35.590  33.253   1.000   1.000
