  9.417 -68.949  62.732   9.537 -68.447  63.242   9.748 -67.980  62.377   1.000   1.000
  9.537 -68.447  63.242   9.748 -67.980  62.377   9.494 -67.608  63.169   1.000   1.000
  9.748 -67.980  62.377   9.494 -67.608  63.169   9.669 -67.365  62.042   1.000   1.000
  9.494 -67.608  63.169   9.669 -67.365  62.042   9.652 -67.267  62.045   1.000   1.000
  9.494 -67.608  63.169   9.652 -67.267  62.045   9.427 -66.747  62.670   1.000   1.000
  9.494 -67.608  63.169   9.427 -66.747  62.670   9.331 -66.758  63.389   1.000   1.000
  9.427 -66.747  62.670   9.331 -66.758  63.389   9.357 -65.741  62.677   1.000   1.000
  9.331 -66.758  63.389   9.517 -66.318  64.073   9.307 -65.735  63.597   1.000   1.000
  9.331 -66.758  63.389   9.357 -65.741  62.677   9.307 -65.735  63.597   1.000   1.000
  9.517 -66.318  64.073   9.307 -65.735  63.597   9.120 -64.623  64.346   1.000   1.000
  9.357 -65.741  62.677   9.307 -65.735  63.597   9.183 -64.781  63.758   1.000   1.000
  9.307 -65.735  63.597   9.183 -64.781  63.758   9.120 -64.623  64.346   1.000   1.000
  9.183 -64.781  63.758   9.120 -64.623  64.346   8.821 -63.740  63.547   1.000   1.000
  9.183 -64.781  63.758   8.821 -63.740  63.547   8.993 -63.281  62.781   1.000   1.000
  9.120 -64.623  64.346   8.821 -63.740  63.547   9.104 -63.580  63.930   1.000   1.000
  9.120 -64.623  64.346   9.104 -63.580  63.930   9.233 -63.531  64.694   1.000   1.000
  9.120 -64.623  64.346   9.233 -63.531  64.694   9.660 -63.716  65.294   1.000   1.000
  8.821 -63.740  63.547   8.993 -63.281  62.781   8.531 -62.728  63.704   1.000   1.000
  8.821 -63.740  63.547   9.015 -62.832  64.042   8.531 -62.728  63.704   1.000   1.000
  9.104 -63.580  63.930   8.993 -63.281  62.781   9.015 -62.832  64.042   1.000   1.000
  9.104 -63.580  63.930   9.233 -63.531  64.694   9.015 -62.832  64.042   1.000   1.000
  8.993 -63.281  62.781   8.531 -62.728  63.704   8.289 -61.729  63.649   1.000   1.000
  9.233 -63.531  64.694   9.015 -62.832  64.042   9.071 -62.699  64.458   1.000   1.000
  9.015 -62.832  64.042   8.531 -62.728  63.704   8.615 -62.293  64.535   1.000   1.000
  9.015 -62.832  64.042   9.071 -62.699  64.458   8.615 -62.293  64.535   1.000   1.000
  8.531 -62.728  63.704   8.615 -62.293  64.535   8.289 -61.729  63.649   1.000   1.000
  9.071 -62.699  64.458   8.615 -62.293  64.535   9.030 -61.868  64.627   1.000   1.000
  8.615 -62.293  64.535   8.289 -61.729  63.649   8.674 -61.629  64.359   1.000   1.000
  8.615 -62.293  64.535   9.030 -61.868  64.627   8.674 -61.629  64.359   1.000   1.000
  8.289 -61.729  63.649   8.674 -61.629  64.359   8.155 -60.762  63.911   1.000   1.000
  8.289 -61.729  63.649   8.155 -60.762  63.911   7.899 -61.933  63.402   1.000   1.000
  9.030 -61.868  64.627   8.674 -61.629  64.359   9.089 -61.250  64.834   1.000   1.000
  8.674 -61.629  64.359   9.089 -61.250  64.834   8.493 -60.674  64.469   1.000   1.000
  8.674 -61.629  64.359   8.155 -60.762  63.911   8.493 -60.674  64.469   1.000   1.000
  9.089 -61.250  64.834   8.746 -61.393  65.483   8.493 -60.674  64.469   1.000   1.000
  8.746 -61.393  65.483   8.818 -61.377  65.880   8.941 -60.714  65.538   1.000   1.000
  8.746 -61.393  65.483   8.493 -60.674  64.469   8.586 -60.569  65.476   1.000   1.000
  8.746 -61.393  65.483   8.941 -60.714  65.538   8.586 -60.569  65.476   1.000   1.000
  8.818 -61.377  65.880   8.941 -60.714  65.538   8.992 -60.769  66.544   1.000   1.000
  8.155 -60.762  63.911   8.493 -60.674  64.469   8.413 -59.972  64.609   1.000   1.000
  8.155 -60.762  63.911   8.413 -59.972  64.609   7.981 -59.750  64.289   1.000   1.000
  8.155 -60.762  63.911   7.899 -61.933  63.402   7.964 -61.491  64.112   1.000   1.000
  8.493 -60.674  64.469   8.586 -60.569  65.476   8.413 -59.972  64.609   1.000   1.000
  8.941 -60.714  65.538   8.586 -60.569  65.476   8.718 -60.260  66.152   1.000   1.000
  8.941 -60.714  65.538   8.992 -60.769  66.544   8.718 -60.260  66.152   1.000   1.000
  8.586 -60.569  65.476   8.413 -59.972  64.609   8.509 -59.773  65.424   1.000   1.000
  8.586 -60.569  65.476   8.718 -60.260  66.152   8.509 -59.773  65.424   1.000   1.000
  8.992 -60.769  66.544   8.718 -60.260  66.152   8.817 -59.941  66.761   1.000   1.000
  8.413 -59.972  64.609   8.509 -59.773  65.424   8.290 -58.779  64.402   1.000   1.000
  8.413 -59.972  64.609   7.981 -59.750  64.289   8.290 -58.779  64.402   1.000   1.000
  8.718 -60.260  66.152   8.509 -59.773  65.424   8.510 -59.569  66.501   1.000   1.000
