  4.994 -64.724  56.417   4.744 -64.682  56.347   4.293 -63.873  57.186   1.000   1.000
  4.293 -63.873  57.186   4.047 -63.683  57.381   4.319 -63.575  58.097   1.000   1.000
  4.047 -63.683  57.381   4.319 -63.575  58.097   3.902 -62.557  58.467   1.000   1.000
  4.259 -64.591  58.430   4.115 -64.150  58.310   4.078 -64.016  58.909   1.000   1.000
  4.115 -64.150  58.310   4.319 -63.575  58.097   3.928 -63.447  58.382   1.000   1.000
  4.115 -64.150  58.310   3.928 -63.447  58.382   4.078 -64.016  58.909   1.000   1.000
  4.319 -63.575  58.097   3.928 -63.447  58.382   3.902 -62.557  58.467   1.000   1.000
  3.928 -63.447  58.382   4.078 -64.016  58.909   3.898 -63.502  59.206   1.000   1.000
  3.928 -63.447  58.382   3.898 -63.502  59.206   3.257 -63.178  59.466   1.000   1.000
  3.928 -63.447  58.382   3.902 -62.557  58.467   3.257 -63.178  59.466   1.000   1.000
  3.902 -62.557  58.467   4.267 -61.266  57.761   3.909 -61.223  58.549   1.000   1.000
  3.902 -62.557  58.467   3.257 -63.178  59.466   3.811 -62.485  59.449   1.000   1.000
  3.902 -62.557  58.467   3.811 -62.485  59.449   3.834 -61.500  59.332   1.000   1.000
  3.902 -62.557  58.467   3.909 -61.223  58.549   3.834 -61.500  59.332   1.000   1.000
  4.267 -61.266  57.761   4.244 -61.258  58.284   3.909 -61.223  58.549   1.000   1.000
  3.257 -63.178  59.466   3.811 -62.485  59.449   3.750 -62.216  60.228   1.000   1.000
  3.811 -62.485  59.449   3.834 -61.500  59.332   3.750 -62.216  60.228   1.000   1.000
  3.909 -61.223  58.549   4.113 -60.958  58.662   4.305 -61.369  59.352   1.000   1.000
  3.909 -61.223  58.549   4.113 -60.958  58.662   3.742 -60.540  58.707   1.000   1.000
  3.909 -61.223  58.549   3.834 -61.500  59.332   4.305 -61.369  59.352   1.000   1.000
  4.113 -60.958  58.662   4.305 -61.369  59.352   4.332 -60.460  59.449   1.000   1.000
  4.113 -60.958  58.662   3.742 -60.540  58.707   3.913 -60.287  59.345   1.000   1.000
  4.113 -60.958  58.662   4.332 -60.460  59.449   3.913 -60.287  59.345   1.000   1.000
  3.834 -61.500  59.332   4.305 -61.369  59.352   3.883 -61.539  60.309   1.000   1.000
  3.834 -61.500  59.332   3.750 -62.216  60.228   3.883 -61.539  60.309   1.000   1.000
  4.305 -61.369  59.352   3.883 -61.539  60.309   3.869 -60.567  60.488   1.000   1.000
  4.305 -61.369  59.352   4.332 -60.460  59.449   3.869 -60.567  60.488   1.000   1.000
  3.742 -60.540  58.707   3.913 -60.287  59.345   3.996 -59.376  58.503   1.000   1.000
  3.883 -61.539  60.309   3.869 -60.567  60.488   3.767 -60.139  61.054   1.000   1.000
