 -0.633 -52.239  41.938  -0.415 -52.511  41.824  -0.800 -52.737  42.691   1.000   1.000
 -0.415 -52.511  41.849  -0.800 -52.737  42.691  -0.178 -53.397  42.787   1.000   1.000
 -0.413 -52.176  42.823  -0.065 -52.170  42.966  -0.389 -51.944  43.498   1.000   1.000
 -0.413 -52.176  42.823  -0.389 -51.944  43.498  -0.877 -52.754  43.453   1.000   1.000
 -0.800 -52.737  42.714  -0.178 -53.397  42.787  -0.284 -53.271  43.356   1.000   1.000
 -0.800 -52.737  42.714  -0.877 -52.754  43.453  -0.284 -53.271  43.356   1.000   1.000
 -0.800 -52.737  42.714  -0.877 -52.754  43.453  -1.341 -51.941  43.558   1.000   1.000
 -0.178 -53.397  42.811  -0.284 -53.271  43.356  -0.227 -53.995  43.655   1.000   1.000
 -0.389 -51.944  43.521  -0.877 -52.754  43.453  -0.871 -51.884  44.032   1.000   1.000
 -0.389 -51.944  43.521  -0.871 -51.884  44.032  -0.529 -51.719  44.198   1.000   1.000
 -0.877 -52.754  43.477  -0.284 -53.271  43.356  -0.816 -53.082  44.292   1.000   1.000
 -0.877 -52.754  43.477  -0.871 -51.884  44.032  -0.851 -52.586  44.269   1.000   1.000
 -0.877 -52.754  43.477  -0.851 -52.586  44.269  -0.816 -53.082  44.292   1.000   1.000
 -0.877 -52.754  43.477  -1.341 -51.941  43.558  -1.111 -52.816  44.460   1.000   1.000
 -0.284 -53.271  43.381  -0.816 -53.082  44.292  -0.280 -53.338  44.288   1.000   1.000
 -0.284 -53.271  43.381  -0.227 -53.995  43.655  -0.216 -53.944  43.969   1.000   1.000
 -0.284 -53.271  43.381  -0.280 -53.338  44.288  -0.216 -53.944  43.969   1.000   1.000
 -0.871 -51.884  44.057  -0.529 -51.719  44.198  -0.719 -51.950  44.895   1.000   1.000
 -0.871 -51.884  44.057  -0.851 -52.586  44.269  -0.719 -51.950  44.895   1.000   1.000
 -0.851 -52.586  44.292  -0.816 -53.082  44.292  -1.111 -52.816  44.460   1.000   1.000
