  2.948 -26.368  23.939   3.115 -26.156  24.134   3.368 -25.951  23.803   1.000   1.000
  3.115 -26.156  24.134   3.368 -25.951  23.803   3.154 -25.827  24.106   1.000   1.000
  3.368 -25.951  23.803   3.154 -25.827  24.106   3.350 -25.714  23.676   1.000   1.000
  3.154 -25.827  24.106   3.350 -25.714  23.676   3.342 -25.677  23.677   1.000   1.000
  3.154 -25.827  24.106   3.342 -25.677  23.677   3.172 -25.492  23.915   1.000   1.000
  3.154 -25.827  24.106   3.172 -25.492  23.915   3.076 -25.506  24.190   1.000   1.000
  3.172 -25.492  23.915   3.076 -25.506  24.190   3.200 -25.100  23.918   1.000   1.000
  3.076 -25.506  24.190   3.302 -25.313  24.451   3.151 -25.102  24.269   1.000   1.000
  3.076 -25.506  24.190   3.200 -25.100  23.918   3.151 -25.102  24.269   1.000   1.000
  3.302 -25.313  24.451   3.151 -25.102  24.269   3.075 -24.678  24.555   1.000   1.000
  3.200 -25.100  23.918   3.151 -25.102  24.269   3.121 -24.735  24.331   1.000   1.000
  3.151 -25.102  24.269   3.121 -24.735  24.331   3.075 -24.678  24.555   1.000   1.000
  3.121 -24.735  24.331   3.075 -24.678  24.555   2.866 -24.357  24.250   1.000   1.000
  3.121 -24.735  24.331   2.866 -24.357  24.250   3.080 -24.158  23.957   1.000   1.000
  3.075 -24.678  24.555   2.866 -24.357  24.250   3.160 -24.266  24.396   1.000   1.000
  3.075 -24.678  24.555   3.160 -24.266  24.396   3.292 -24.233  24.688   1.000   1.000
  3.075 -24.678  24.555   3.292 -24.233  24.688   3.695 -24.266  24.916   1.000   1.000
  2.866 -24.357  24.250   3.080 -24.158  23.957   2.679 -23.983  24.310   1.000   1.000
  2.866 -24.357  24.250   3.145 -23.977  24.439   2.679 -23.983  24.310   1.000   1.000
  3.160 -24.266  24.396   3.080 -24.158  23.957   3.145 -23.977  24.439   1.000   1.000
  3.160 -24.266  24.396   3.292 -24.233  24.688   3.145 -23.977  24.439   1.000   1.000
  3.080 -24.158  23.957   2.679 -23.983  24.310   2.537 -23.609  24.289   1.000   1.000
  3.292 -24.233  24.688   3.145 -23.977  24.439   3.213 -23.919  24.598   1.000   1.000
  3.145 -23.977  24.439   2.679 -23.983  24.310   2.803 -23.802  24.627   1.000   1.000
  3.145 -23.977  24.439   3.213 -23.919  24.598   2.803 -23.802  24.627   1.000   1.000
  2.679 -23.983  24.310   2.803 -23.802  24.627   2.537 -23.609  24.289   1.000   1.000
  3.213 -23.919  24.598   2.803 -23.802  24.627   3.253 -23.593  24.662   1.000   1.000
  2.803 -23.802  24.627   2.537 -23.609  24.289   2.926 -23.532  24.560   1.000   1.000
  2.803 -23.802  24.627   3.253 -23.593  24.662   2.926 -23.532  24.560   1.000   1.000
  2.537 -23.609  24.289   2.926 -23.532  24.560   2.499 -23.238  24.389   1.000   1.000
  2.537 -23.609  24.289   2.499 -23.238  24.389   2.133 -23.728  24.194   1.000   1.000
  3.253 -23.593  24.662   2.926 -23.532  24.560   3.371 -23.342  24.741   1.000   1.000
