4.9162	20.589	34.236	5.0157	20.38	34.479	5.3378	20.669	34.58	1	1
4.9162	20.589	34.236	5.0157	20.38	34.479	4.6455	19.862	34.074	1	1
4.9162	20.589	34.236	5.3378	20.669	34.605	5.1579	21.231	34.32	1	1
5.0157	20.38	34.479	5.3378	20.669	34.605	5.4761	19.792	34.761	1	1
5.0157	20.38	34.479	4.9925	19.892	34.462	4.6455	19.862	34.074	1	1
5.0157	20.38	34.479	4.9925	19.892	34.462	5.4761	19.792	34.761	1	1
5.3378	20.669	34.605	5.1579	21.231	34.346	5.3793	21.321	34.57	1	1
5.3378	20.669	34.605	5.3793	21.321	34.596	6.0174	21.249	34.804	1	1
5.3378	20.669	34.605	5.4761	19.792	34.787	5.9831	19.948	34.89	1	1
5.3378	20.669	34.605	6.0443	20.712	34.861	6.0174	21.249	34.804	1	1
5.3378	20.669	34.605	6.0443	20.712	34.861	5.9831	19.948	34.89	1	1
5.1579	21.231	34.346	5.3793	21.321	34.596	5.4591	21.754	34.596	1	1
4.9925	19.892	34.462	4.6455	19.862	34.099	4.6775	19.026	34.483	1	1
4.9925	19.892	34.462	5.4761	19.792	34.787	5.4361	19.23	34.709	1	1
4.9925	19.892	34.462	5.4361	19.23	34.734	4.6775	19.026	34.483	1	1
4.6455	19.862	34.099	4.5779	19.24	33.948	4.6775	19.026	34.483	1	1
5.3793	21.321	34.596	5.4591	21.754	34.622	6.0174	21.249	34.804	1	1
5.4761	19.792	34.787	5.9831	19.948	34.916	5.7896	19.235	35.014	1	1
5.4761	19.792	34.787	5.4361	19.23	34.734	5.7896	19.235	35.014	1	1
6.0443	20.712	34.861	6.0174	21.249	34.829	6.7321	21.058	34.795	1	1
6.0443	20.712	34.861	5.9831	19.948	34.916	6.4421	20.166	34.951	1	1
6.0443	20.712	34.861	6.4421	20.166	34.977	6.7404	20.54	34.845	1	1
6.0443	20.712	34.861	6.7404	20.54	34.87	6.7321	21.058	34.795	1	1
5.4591	21.754	34.622	6.0174	21.249	34.829	6.0414	22.075	34.556	1	1
5.4591	21.754	34.622	6.0414	22.075	34.582	5.7115	22.313	34.229	1	1
6.0174	21.249	34.829	6.0414	22.075	34.582	6.8611	21.901	34.49	1	1
6.0174	21.249	34.829	6.7321	21.058	34.821	6.8611	21.901	34.49	1	1
5.9831	19.948	34.916	6.4421	20.166	34.977	6.3471	19.118	35.316	1	1
5.9831	19.948	34.916	5.7896	19.235	35.04	6.3471	19.118	35.316	1	1
4.5779	19.24	33.948	4.6775	19.026	34.508	4.0669	18.949	34.118	1	1
5.4361	19.23	34.734	4.6775	19.026	34.508	5.3617	18.578	34.839	1	1
5.4361	19.23	34.734	5.7896	19.235	35.04	5.3617	18.578	34.839	1	1
4.6775	19.026	34.508	4.0669	18.949	34.144	3.9602	18.407	34.497	1	1
4.6775	19.026	34.508	5.3617	18.578	34.865	4.5924	18.304	34.841	1	1
4.6775	19.026	34.508	4.5924	18.304	34.867	3.9602	18.407	34.497	1	1
6.4421	20.166	34.977	6.7404	20.54	34.87	7.2308	20.223	34.813	1	1
6.4421	20.166	34.977	6.3471	19.118	35.342	6.964	19.853	35.319	1	1
6.4421	20.166	34.977	7.2308	20.223	34.839	6.964	19.853	35.319	1	1
5.7896	19.235	35.04	5.3617	18.578	34.865	5.6237	18.551	35.161	1	1
5.7896	19.235	35.04	6.3471	19.118	35.342	6.0397	18.507	35.453	1	1
5.7896	19.235	35.04	5.6237	18.551	35.186	6.0397	18.507	35.453	1	1
4.0669	18.949	34.144	3.9223	18.617	34.085	3.9602	18.407	34.497	1	1
6.0414	22.075	34.582	5.7115	22.313	34.254	6.0875	22.6	34.424	1	1
6.0414	22.075	34.582	6.0875	22.6	34.45	6.6583	22.518	34.44	1	1
6.0414	22.075	34.582	6.8611	21.901	34.515	6.6583	22.518	34.44	1	1
