27.61	43.094	47.628	27.658	42.892	47.63	27.947	43.067	47.862	1	1
27.514	42.33	46.938	27.356	42.334	46.872	27.187	42.142	46.942	1	1
27.514	42.33	46.938	27.557	41.959	47.315	27.187	42.142	46.942	1	1
27.565	41.952	47.814	27.557	41.959	47.315	27.062	41.592	47.532	1	1
27.565	41.952	47.814	27.635	41.81	47.703	27.403	41.598	47.952	1	1
27.565	41.952	47.814	27.403	41.598	47.952	27.062	41.592	47.532	1	1
27.557	41.959	47.315	27.187	42.142	46.942	27.441	41.673	46.956	1	1
27.557	41.959	47.315	27.062	41.592	47.532	27.441	41.673	46.956	1	1
27.187	42.142	46.942	27.441	41.673	46.956	27.072	41.056	46.464	1	1
27.635	41.81	47.703	27.403	41.598	47.952	27.542	41.224	47.733	1	1
27.403	41.598	47.952	27.062	41.592	47.532	27.135	40.922	47.817	1	1
27.403	41.598	47.952	27.542	41.224	47.733	27.291	41.176	48.138	1	1
27.062	41.592	47.532	27.441	41.673	46.956	27.364	41.283	46.975	1	1
27.062	41.592	47.532	27.364	41.283	46.975	27.069	40.981	47.193	1	1
27.062	41.592	47.532	27.069	40.981	47.193	27.135	40.922	47.817	1	1
27.441	41.673	46.956	27.364	41.283	46.975	27.072	41.056	46.464	1	1
27.542	41.224	47.733	27.364	41.283	46.975	27.591	40.522	47.661	1	1
27.542	41.224	47.733	27.291	41.176	48.138	27.135	40.922	47.817	1	1
27.364	41.283	46.975	27.069	40.981	47.193	27.072	41.056	46.464	1	1
27.364	41.283	46.975	27.591	40.522	47.661	27.662	40.421	46.27	1	1
27.291	41.176	48.138	27.135	40.922	47.817	26.986	40.207	48.056	1	1
27.291	41.176	48.138	27.591	40.522	47.661	26.986	40.207	48.056	1	1
27.069	40.981	47.193	27.135	40.922	47.817	27.276	40.542	47.236	1	1
27.069	40.981	47.193	27.276	40.542	47.236	27.313	40.502	46.738	1	1
27.069	40.981	47.193	27.313	40.502	46.738	27.072	41.056	46.464	1	1
27.135	40.922	47.817	27.276	40.542	47.236	26.986	40.207	48.056	1	1
27.276	40.542	47.236	27.313	40.502	46.738	27.148	40.017	47.375	1	1
27.276	40.542	47.236	26.986	40.207	48.056	27.148	40.017	47.375	1	1
27.591	40.522	47.661	26.986	40.207	48.056	27.26	39.96	48.201	1	1
27.591	40.522	47.661	27.662	40.421	46.27	27.803	39.865	47.102	1	1
27.591	40.522	47.661	27.26	39.96	48.201	27.728	39.84	47.178	1	1
27.591	40.522	47.661	27.803	39.865	47.102	27.728	39.84	47.178	1	1
27.313	40.502	46.738	27.671	40.572	46.186	27.662	40.421	46.27	1	1
27.313	40.502	46.738	27.671	40.572	46.186	27.072	41.056	46.464	1	1
27.313	40.502	46.738	27.662	40.421	46.27	27.282	40.057	46.484	1	1
27.313	40.502	46.738	27.148	40.017	47.375	27.028	39.732	46.579	1	1
27.313	40.502	46.738	27.282	40.057	46.484	27.028	39.732	46.579	1	1
26.986	40.207	48.056	27.148	40.017	47.375	26.926	39.763	47.968	1	1
26.986	40.207	48.056	27.26	39.96	48.201	26.926	39.763	47.968	1	1
